experiment,target,lead_hour,rows,baseline_abs_error,candidate_abs_error,delta_abs_error,impact_delta,fail_to_pass8,pass_to_fail8,net_pass8,seed
all_forecast_time_features,kpx_group_1,34.0,241,0.14111864049862283,0.1451547406230554,0.004036100124432569,0.9727001299882492,12,17,-5,11
all_forecast_time_features,kpx_group_1,35.0,238,0.12168630895497352,0.12442476447538532,0.0027384555204117964,0.6517524138580075,15,15,0,11
all_forecast_time_features,kpx_group_2,12.0,237,0.11460517232924307,0.11516916519920305,0.0005639928699599817,0.13366631018051567,17,18,-1,11
all_forecast_time_features,kpx_group_2,13.0,237,0.12156213904311758,0.12069668925495766,-0.0008654497881599126,-0.20511159979389929,18,10,8,11
all_forecast_time_features,kpx_group_2,14.0,233,0.11710943428793465,0.11681464759756033,-0.00029478669037431594,-0.06868529885721561,19,18,1,11
all_forecast_time_features,kpx_group_2,15.0,240,0.11860144832825106,0.12065307774395485,0.002051629415703798,0.4923910597689115,14,19,-5,11
all_forecast_time_features,kpx_group_2,16.0,238,0.11965813330280253,0.12418395756266475,0.004525824259862197,1.077146173847203,18,20,-2,11
all_forecast_time_features,kpx_group_2,17.0,232,0.11840266163537198,0.11698723921587698,-0.0014154224194950107,-0.3283780013228425,14,15,-1,11
all_forecast_time_features,kpx_group_2,18.0,219,0.12361292613518714,0.12612746321708776,0.002514537081900615,0.5506836209362347,18,15,3,11
all_forecast_time_features,kpx_group_2,19.0,221,0.12343393103273921,0.1282958454868887,0.0048619144541494855,1.0744830943670363,10,25,-15,11
all_forecast_time_features,kpx_group_2,20.0,202,0.12190025851151712,0.1265134605230007,0.004613202011483563,0.9318668063196797,6,17,-11,11
all_forecast_time_features,kpx_group_2,21.0,188,0.135320614031531,0.1376803125745042,0.002359698542973187,0.44362332607895916,5,20,-15,11
all_forecast_time_features,kpx_group_2,22.0,176,0.12656414976704813,0.12506202117327603,-0.001502128593772116,-0.2643746325038924,12,10,2,11
all_forecast_time_features,kpx_group_2,23.0,169,0.1171131077407392,0.11837988379358114,0.001266776052841923,0.21408515293028496,7,15,-8,11
all_forecast_time_features,kpx_group_2,24.0,167,0.11284958390384388,0.11741836873195226,0.004568784828108367,0.7629870662940973,9,14,-5,11
all_forecast_time_features,kpx_group_2,25.0,167,0.12279072880631116,0.12320777649196235,0.00041704768565119807,0.06964696350375008,13,17,-4,11
all_forecast_time_features,kpx_group_2,26.0,172,0.11137503704685679,0.11684266184257071,0.005467624795713921,0.9404314648627944,11,26,-15,11
all_forecast_time_features,kpx_group_2,27.0,168,0.11130263831450088,0.11326159661720625,0.0019589583027053888,0.32910499485450534,14,15,-1,11
all_forecast_time_features,kpx_group_2,28.0,170,0.12959361377988254,0.13564167814311862,0.006048064363236076,1.028170941750133,7,17,-10,11
all_forecast_time_features,kpx_group_2,29.0,187,0.12445532454962868,0.12466050070229871,0.00020517615267002642,0.03836794054929494,14,15,-1,11
all_forecast_time_features,kpx_group_2,30.0,199,0.12144805761994884,0.1226202585501641,0.0011722009302152698,0.2332679851128387,15,19,-4,11
all_forecast_time_features,kpx_group_2,31.0,210,0.13088878072408827,0.13031559042655658,-0.0005731902975316944,-0.12036996248165582,28,13,15,11
all_forecast_time_features,kpx_group_2,32.0,227,0.1251370792963318,0.12744023408040933,0.0023031547840775064,0.522816135985594,12,15,-3,11
all_forecast_time_features,kpx_group_2,33.0,236,0.12995842198113014,0.13216242147685917,0.0022039994957290137,0.5201438809920472,12,14,-2,11
all_forecast_time_features,kpx_group_2,34.0,241,0.14148514082074207,0.14425127859808642,0.0027661377773443778,0.666639204339995,16,21,-5,11
all_forecast_time_features,kpx_group_2,35.0,240,0.12889434740727365,0.130001086185443,0.0011067387781693741,0.26561730676064976,17,19,-2,11
all_forecast_time_features,kpx_group_3,12.0,214,0.14659683423669134,0.15071897710905316,0.004122142872361822,0.8821385746854299,14,25,-11,11
all_forecast_time_features,kpx_group_3,13.0,220,0.14574877208396414,0.1491153437534576,0.0033665716694934434,0.7406457672885576,17,16,1,11
all_forecast_time_features,kpx_group_3,14.0,215,0.14433548034865687,0.14813525336897274,0.003799773020315891,0.8169511993679166,18,16,2,11
all_forecast_time_features,kpx_group_3,15.0,225,0.14249905475257257,0.14309977035176225,0.0006007155991896804,0.1351610098176781,14,10,4,11
all_forecast_time_features,kpx_group_3,16.0,216,0.14447249470324308,0.14505434766400066,0.0005818529607575504,0.1256802395236309,17,16,1,11
all_forecast_time_features,kpx_group_3,17.0,212,0.14743699567832347,0.14449936193956386,-0.002937633738759605,-0.6227783526170363,24,8,16,11
all_forecast_time_features,kpx_group_3,18.0,198,0.15998518986115243,0.15773172824354012,-0.00225346161761232,-0.4461854002872393,12,7,5,11
all_forecast_time_features,kpx_group_3,19.0,194,0.14598650265773783,0.14932932803514987,0.0033428253774120294,0.6485081232179337,12,13,-1,11
all_forecast_time_features,kpx_group_3,20.0,184,0.13460531165428968,0.14179604529761922,0.007190733643329518,1.3230949903726312,15,14,1,11
all_forecast_time_features,kpx_group_3,21.0,172,0.147085972673488,0.1464469623983818,-0.0006390102751061866,-0.10990976731826409,17,12,5,11
all_forecast_time_features,kpx_group_3,22.0,168,0.1388862692412893,0.1439785617628646,0.005092292521575287,0.8555051436246482,11,11,0,11
all_forecast_time_features,kpx_group_3,23.0,161,0.12625522372321113,0.12950178859541833,0.0032465648722071953,0.5226969444253584,11,17,-6,11
all_forecast_time_features,kpx_group_3,24.0,159,0.13284331331418425,0.13494668493292503,0.002103371618740753,0.3344360873797797,12,13,-1,11
all_forecast_time_features,kpx_group_3,25.0,163,0.127190949513265,0.12593165225628433,-0.001259297256980671,-0.2052654528878494,9,13,-4,11
all_forecast_time_features,kpx_group_3,26.0,168,0.12502604343234514,0.12453701736627416,-0.0004890260660709649,-0.08215637909992211,12,8,4,11
all_forecast_time_features,kpx_group_3,27.0,165,0.125973232863579,0.12893342623806947,0.002960193374490456,0.48843190679092524,12,13,-1,11
all_forecast_time_features,kpx_group_3,28.0,162,0.1541002085311393,0.15149217374479426,-0.002608034786345015,-0.4225016353878924,15,9,6,11
all_forecast_time_features,kpx_group_3,29.0,176,0.1303324127556552,0.12828080185399962,-0.0020516109016555715,-0.36108351869138056,16,12,4,11
all_forecast_time_features,kpx_group_3,30.0,177,0.14185360248408954,0.14271259415351817,0.0008589916694286269,0.15204152548886696,12,15,-3,11
all_forecast_time_features,kpx_group_3,31.0,183,0.16377151910609952,0.1536825685903627,-0.01008895051573683,-1.8462779443798396,14,9,5,11
all_forecast_time_features,kpx_group_3,32.0,201,0.16243224636624132,0.15636627688809268,-0.0060659694781486275,-1.219259865107874,14,12,2,11
all_forecast_time_features,kpx_group_3,33.0,210,0.16672598969082256,0.1667998203042678,7.38306134452298e-05,0.015504428823498256,10,10,0,11
all_forecast_time_features,kpx_group_3,34.0,216,0.1659946688345167,0.16578531129128649,-0.0002093575432301956,-0.04522122933772225,9,12,-3,11
all_forecast_time_features,kpx_group_3,35.0,207,0.16133280354823784,0.16076582383486784,-0.0005669797133699585,-0.11736480066758141,14,12,2,11
all_plus_2025_lead_month_weight,kpx_group_1,12.0,242,0.11644269920697181,0.11691892703211985,0.00047622782514804057,0.11524713368582581,21,24,-3,11
all_plus_2025_lead_month_weight,kpx_group_1,13.0,231,0.11481830849691296,0.11633795162478675,0.0015196431278737682,0.35103756253884044,19,25,-6,11
all_plus_2025_lead_month_weight,kpx_group_1,14.0,241,0.1166398066037552,0.11964158834069237,0.0030017817369371795,0.7234293986018603,19,19,0,11
all_plus_2025_lead_month_weight,kpx_group_1,15.0,254,0.11151715264317441,0.11534127764989023,0.00382412500671583,0.9713277517058209,18,17,1,11
all_plus_2025_lead_month_weight,kpx_group_1,16.0,247,0.11865977436946462,0.1199151741232673,0.0012553997538026762,0.310083739189261,15,23,-8,11
all_plus_2025_lead_month_weight,kpx_group_1,17.0,244,0.11599849671701733,0.11694234618872582,0.0009438494717084893,0.2302992710968714,11,20,-9,11
all_plus_2025_lead_month_weight,kpx_group_1,18.0,231,0.127489991075025,0.12571230579975762,-0.0017776852752673733,-0.41064529858676324,12,17,-5,11
all_plus_2025_lead_month_weight,kpx_group_1,19.0,219,0.13067836734239163,0.13044675530341845,-0.00023161203897318944,-0.05072303653512849,13,13,0,11
all_plus_2025_lead_month_weight,kpx_group_1,20.0,203,0.1217794883414254,0.12497140830500028,0.0031919199635748984,0.6479597526057044,8,21,-13,11
all_plus_2025_lead_month_weight,kpx_group_1,21.0,190,0.12309948632538353,0.12634718220084942,0.003247695875465903,0.6170622163385215,13,11,2,11
all_plus_2025_lead_month_weight,kpx_group_1,22.0,179,0.11130661231370126,0.11849137791135557,0.0071847655976543055,1.2860730419801207,14,16,-2,11
all_plus_2025_lead_month_weight,kpx_group_1,23.0,165,0.11432934469769118,0.12052914806013874,0.0061998033624475766,1.0229675548038502,5,18,-13,11
all_plus_2025_lead_month_weight,kpx_group_1,24.0,162,0.11288545445168283,0.11541300773680134,0.0025275532851185296,0.4094636321892018,18,16,2,11
all_plus_2025_lead_month_weight,kpx_group_1,25.0,167,0.11527356698541436,0.11710688388841546,0.001833316903001118,0.3061639228011867,12,16,-4,11
all_plus_2025_lead_month_weight,kpx_group_1,26.0,171,0.1073785322928253,0.10894316926863287,0.0015646369758075581,0.26755292286309246,12,12,0,11
all_plus_2025_lead_month_weight,kpx_group_1,27.0,165,0.11661601786745933,0.11746877854924864,0.0008527606817893189,0.14070551249523763,15,16,-1,11
all_plus_2025_lead_month_weight,kpx_group_1,28.0,170,0.12486718712830006,0.12589522684792245,0.0010280397196224043,0.17476675233580874,12,8,4,11
all_plus_2025_lead_month_weight,kpx_group_1,29.0,181,0.12221416576900719,0.12667680743103601,0.004462641662028815,0.8077381408272156,12,19,-7,11
all_plus_2025_lead_month_weight,kpx_group_1,30.0,190,0.12270690884057603,0.12380378175070855,0.001096872910132513,0.2084058529251775,18,19,-1,11
all_plus_2025_lead_month_weight,kpx_group_1,31.0,209,0.12864159976334022,0.12954986654163644,0.00090826677829622,0.18982775666391,13,12,1,11
all_plus_2025_lead_month_weight,kpx_group_1,32.0,221,0.12777215086364188,0.12625999466574733,-0.0015121561978945588,-0.3341865197346975,9,18,-9,11
all_plus_2025_lead_month_weight,kpx_group_1,33.0,228,0.1291799336369183,0.1349689410413951,0.0057890074044767755,1.3198936882207049,8,25,-17,11
all_plus_2025_lead_month_weight,kpx_group_1,34.0,241,0.14111864049862283,0.14356829854423395,0.00244965804561112,0.5903675889922799,13,20,-7,11
all_plus_2025_lead_month_weight,kpx_group_1,35.0,238,0.12168630895497352,0.1265641867368646,0.004877877781891074,1.1609349120900756,15,21,-6,11
all_plus_2025_lead_month_weight,kpx_group_2,12.0,237,0.11460517232924307,0.11571013674947145,0.0011049644202283824,0.26187656759412664,14,19,-5,11
all_plus_2025_lead_month_weight,kpx_group_2,13.0,237,0.12156213904311758,0.12275951156337632,0.0011973725202587535,0.28377728730132457,18,15,3,11
all_plus_2025_lead_month_weight,kpx_group_2,14.0,233,0.11710943428793465,0.12030357560990512,0.0031941413219704674,0.744234928019119,16,24,-8,11
all_plus_2025_lead_month_weight,kpx_group_2,15.0,240,0.11860144832825106,0.11932965443595236,0.0007282061077013168,0.17476946584831604,16,17,-1,11
all_plus_2025_lead_month_weight,kpx_group_2,16.0,238,0.11965813330280253,0.1237333316816463,0.004075198378843751,0.9698972141648127,14,19,-5,11
all_plus_2025_lead_month_weight,kpx_group_2,17.0,232,0.11840266163537198,0.11812183045437492,-0.0002808311809970583,-0.06515283399131754,12,12,0,11
all_plus_2025_lead_month_weight,kpx_group_2,18.0,219,0.12361292613518714,0.12741267193517553,0.0037997457999883757,0.8321443301974543,15,20,-5,11
all_plus_2025_lead_month_weight,kpx_group_2,19.0,221,0.12343393103273921,0.1274732364069148,0.004039305374175598,0.8926864876928071,10,19,-9,11
all_plus_2025_lead_month_weight,kpx_group_2,20.0,202,0.12190025851151712,0.12998824244183577,0.008087983930318654,1.633772753924368,7,19,-12,11
all_plus_2025_lead_month_weight,kpx_group_2,21.0,188,0.135320614031531,0.1386873859189057,0.0033667718873746804,0.6329531148264399,6,19,-13,11
all_plus_2025_lead_month_weight,kpx_group_2,22.0,176,0.12656414976704813,0.1302987438214221,0.003734594054373955,0.6572885535698161,11,12,-1,11
all_plus_2025_lead_month_weight,kpx_group_2,23.0,169,0.1171131077407392,0.11917171205064706,0.0020586043099078476,0.34790412837442625,12,15,-3,11
all_plus_2025_lead_month_weight,kpx_group_2,24.0,167,0.11284958390384388,0.1164046237079401,0.0035550398040961975,0.593691647284065,9,12,-3,11
all_plus_2025_lead_month_weight,kpx_group_2,25.0,167,0.12279072880631116,0.12374411499584397,0.0009533861895327935,0.15921549365197651,10,14,-4,11
all_plus_2025_lead_month_weight,kpx_group_2,26.0,172,0.11137503704685679,0.11142246171210901,4.742466525221774e-05,0.008157042423381451,8,18,-10,11
all_plus_2025_lead_month_weight,kpx_group_2,27.0,168,0.11130263831450088,0.11276141966164947,0.0014587813471486023,0.24507526632096518,12,16,-4,11
all_plus_2025_lead_month_weight,kpx_group_2,28.0,170,0.12959361377988254,0.1344815159426104,0.004887902162727863,0.8309433676637367,7,14,-7,11
all_plus_2025_lead_month_weight,kpx_group_2,29.0,187,0.12445532454962868,0.12510762137985773,0.0006522968302290616,0.12197950725283453,13,18,-5,11
all_plus_2025_lead_month_weight,kpx_group_2,30.0,199,0.12144805761994884,0.12142685870319253,-2.11989167563165e-05,-0.004218584434506983,15,12,3,11
all_plus_2025_lead_month_weight,kpx_group_2,31.0,210,0.13088878072408827,0.1301282538265677,-0.0007605268975205638,-0.1597106484793184,27,11,16,11
all_plus_2025_lead_month_weight,kpx_group_2,32.0,227,0.1251370792963318,0.12697336338496715,0.0018362840886353162,0.4168364881202168,16,17,-1,11
all_plus_2025_lead_month_weight,kpx_group_2,33.0,236,0.12995842198113014,0.13096788866548878,0.0010094666843586462,0.2382341375086405,12,12,0,11
all_plus_2025_lead_month_weight,kpx_group_2,34.0,241,0.14148514082074207,0.143037879019616,0.0015527381988739628,0.374209905928625,12,22,-10,11
all_plus_2025_lead_month_weight,kpx_group_2,35.0,240,0.12889434740727365,0.12947965629191036,0.0005853088846367052,0.14047413231280925,15,11,4,11
all_plus_2025_lead_month_weight,kpx_group_3,12.0,214,0.14659683423669134,0.15245550671990124,0.005858672483209885,1.2537559114069154,12,23,-11,11
all_plus_2025_lead_month_weight,kpx_group_3,13.0,220,0.14574877208396414,0.15212892523827287,0.006380153154308712,1.4036336939479166,18,18,0,11
all_plus_2025_lead_month_weight,kpx_group_3,14.0,215,0.14433548034865687,0.14661051249487128,0.002275032146214428,0.48913191143610196,15,14,1,11
all_plus_2025_lead_month_weight,kpx_group_3,15.0,225,0.14249905475257257,0.14387284014294835,0.00137378539037578,0.3091017128345505,16,13,3,11
all_plus_2025_lead_month_weight,kpx_group_3,16.0,216,0.14447249470324308,0.1469499914769216,0.002477496773678505,0.535139303114557,14,17,-3,11
all_plus_2025_lead_month_weight,kpx_group_3,17.0,212,0.14743699567832347,0.1501677532200684,0.002730757541744934,0.578920598849926,18,15,3,11
all_plus_2025_lead_month_weight,kpx_group_3,18.0,198,0.15998518986115243,0.16153170932945965,0.0015465194683072028,0.3062108547248262,10,9,1,11
all_plus_2025_lead_month_weight,kpx_group_3,19.0,194,0.14598650265773783,0.15227137324657383,0.006284870588835993,1.2192648942341826,15,17,-2,11
all_plus_2025_lead_month_weight,kpx_group_3,20.0,184,0.13460531165428968,0.14315314496538964,0.008547833311099956,1.572801329242392,13,15,-2,11
all_plus_2025_lead_month_weight,kpx_group_3,21.0,172,0.147085972673488,0.14810734294009353,0.0010213702666055347,0.17567568585615195,9,10,-1,11
all_plus_2025_lead_month_weight,kpx_group_3,22.0,168,0.1388862692412893,0.14147891884929814,0.0025926496080088336,0.43556513414548403,8,13,-5,11
all_plus_2025_lead_month_weight,kpx_group_3,23.0,161,0.12625522372321113,0.13067636378397215,0.004421140060761019,0.7118035497825241,8,17,-9,11
all_plus_2025_lead_month_weight,kpx_group_3,24.0,159,0.13284331331418425,0.1376848777511731,0.004841564436988845,0.7698087454812264,12,9,3,11
all_plus_2025_lead_month_weight,kpx_group_3,25.0,163,0.127190949513265,0.12802067176599213,0.0008297222527271419,0.13524472719452413,11,9,2,11
all_plus_2025_lead_month_weight,kpx_group_3,26.0,168,0.12502604343234514,0.12796556414322507,0.0029395207108799315,0.4938394794278285,15,14,1,11
all_plus_2025_lead_month_weight,kpx_group_3,27.0,165,0.125973232863579,0.12925902939261097,0.0032857965290319572,0.5421564272902729,14,16,-2,11
all_plus_2025_lead_month_weight,kpx_group_3,28.0,162,0.1541002085311393,0.15585491930584985,0.0017547107747105828,0.28426314550311443,14,10,4,11
all_plus_2025_lead_month_weight,kpx_group_3,29.0,176,0.1303324127556552,0.13186733383903018,0.0015349210833749754,0.2701461106739957,16,6,10,11
all_plus_2025_lead_month_weight,kpx_group_3,30.0,177,0.14185360248408954,0.14668138648768886,0.004827784003599323,0.8545177686370802,11,15,-4,11
all_plus_2025_lead_month_weight,kpx_group_3,31.0,183,0.16377151910609952,0.1541428712623576,-0.009628647843741935,-1.762042555404774,17,9,8,11
all_plus_2025_lead_month_weight,kpx_group_3,32.0,201,0.16243224636624132,0.15643635434195402,-0.005995892024287284,-1.205174296881744,13,11,2,11
all_plus_2025_lead_month_weight,kpx_group_3,33.0,210,0.16672598969082256,0.16620065357058758,-0.0005253361202349951,-0.11032058524934896,13,15,-2,11
all_plus_2025_lead_month_weight,kpx_group_3,34.0,216,0.1659946688345167,0.1674591211480466,0.0014644523135299153,0.3163216997224617,13,13,0,11
all_plus_2025_lead_month_weight,kpx_group_3,35.0,207,0.16133280354823784,0.15944654354060486,-0.0018862600076329662,-0.390455821580024,17,14,3,11
lead_basic,kpx_group_1,12.0,242,0.11450733421264186,0.11418180660086995,-0.0003255276117719232,-0.07877768204880542,8,13,-5,42
lead_basic,kpx_group_1,13.0,231,0.11406959996320223,0.11481419441486007,0.0007445944516578277,0.1720013183329582,5,5,0,42
lead_basic,kpx_group_1,14.0,241,0.11476055219637361,0.1151037316681027,0.000343179471729095,0.0827062526867119,8,8,0,42
lead_basic,kpx_group_1,15.0,254,0.1119384700207339,0.11049020272775642,-0.0014482672929774793,-0.36785989241627975,11,9,2,42
lead_basic,kpx_group_1,16.0,247,0.11859671246476278,0.11763086258651989,-0.0009658498782429019,-0.23856491992599677,14,13,1,42
lead_basic,kpx_group_1,17.0,244,0.11295231425576077,0.11353694216321081,0.0005846279074500551,0.14264920941781345,13,10,3,42
lead_basic,kpx_group_1,18.0,231,0.12609396417597332,0.12594850493264959,-0.0001454592433237506,-0.03360108520778639,8,7,1,42
lead_basic,kpx_group_1,19.0,219,0.12816961568342425,0.12700629115224166,-0.0011633245311825757,-0.2547680723289841,11,8,3,42
lead_basic,kpx_group_1,20.0,203,0.11974519422061708,0.12047709867286885,0.0007319044522517621,0.14857660380710772,13,8,5,42
lead_basic,kpx_group_1,21.0,190,0.12402043047761828,0.12215344280063757,-0.001866987676980716,-0.35472765862633604,4,5,-1,42
lead_basic,kpx_group_1,22.0,179,0.11192003772904609,0.11128751364943215,-0.0006325240796139414,-0.1132218102508955,10,10,0,42
lead_basic,kpx_group_1,23.0,165,0.1116991278694959,0.11341682946257631,0.001717701593080417,0.28342076285826884,9,4,5,42
lead_basic,kpx_group_1,24.0,162,0.11035942036088282,0.11351671886438296,0.0031572985035001467,0.5114823575670238,5,8,-3,42
lead_basic,kpx_group_1,25.0,167,0.11332645336525092,0.1131004844858801,-0.00022596887937081556,-0.0377368028549262,12,8,4,42
lead_basic,kpx_group_1,26.0,171,0.10705268228050174,0.10878752635531881,0.0017348440748170676,0.29665833679371856,7,8,-1,42
lead_basic,kpx_group_1,27.0,165,0.11447361136267235,0.11801985693553205,0.003546245572859712,0.5851305195218525,6,8,-2,42
lead_basic,kpx_group_1,28.0,170,0.12237245434434389,0.12284823827479448,0.0004757839304505827,0.08088326817659906,6,8,-2,42
lead_basic,kpx_group_1,29.0,181,0.12097234259619204,0.12302679096498238,0.002054448368790363,0.37185515475105574,2,11,-9,42
lead_basic,kpx_group_1,30.0,190,0.12107476084208478,0.12256491097116486,0.0014901501290800739,0.28312852452521403,6,6,0,42
lead_basic,kpx_group_1,31.0,209,0.12836184068891535,0.1287776988322563,0.0004158581433409475,0.08691435195825803,5,7,-2,42
lead_basic,kpx_group_1,32.0,221,0.12650407950648793,0.12596397525994577,-0.000540104246542151,-0.11936303848581536,7,8,-1,42
lead_basic,kpx_group_1,33.0,228,0.13173782209755416,0.13231860983680088,0.0005807877392467122,0.13241960454825039,10,11,-1,42
lead_basic,kpx_group_1,34.0,241,0.14211001537078752,0.14331076823769498,0.0012007528669074332,0.2893814409246914,9,8,1,42
lead_basic,kpx_group_1,35.0,238,0.12167431042919225,0.12267792972309303,0.0010036192939007768,0.2388613919483849,8,17,-9,42
lead_basic,kpx_group_2,12.0,237,0.11396481560576321,0.1141684947023685,0.00020367909660530024,0.04827194589545616,10,12,-2,42
lead_basic,kpx_group_2,13.0,237,0.12211059315533601,0.12138085801684924,-0.0007297351384867749,-0.17294722782136565,7,6,1,42
lead_basic,kpx_group_2,14.0,233,0.11794909824574044,0.11766497159794788,-0.000284126647792576,-0.0662015089356702,9,10,-1,42
lead_basic,kpx_group_2,15.0,240,0.11778154766163042,0.11993212156997374,0.0021505739083433222,0.5161377380023974,9,13,-4,42
lead_basic,kpx_group_2,16.0,238,0.12023664825577138,0.11956932528932324,-0.000667322966448132,-0.1588228660146554,7,10,-3,42
lead_basic,kpx_group_2,17.0,232,0.1210851165198797,0.1166408750099375,-0.004444241509942198,-1.0310640303065899,9,7,2,42
lead_basic,kpx_group_2,18.0,219,0.12446823422467097,0.12564563161315667,0.0011773973884856973,0.2578500280783677,6,10,-4,42
lead_basic,kpx_group_2,19.0,221,0.12193832699429619,0.12356280592367871,0.0016244789293825398,0.3590098433935413,10,12,-2,42
lead_basic,kpx_group_2,20.0,202,0.12145637248277107,0.12189102528943752,0.0004346528066664295,0.08779986694661876,14,10,4,42
lead_basic,kpx_group_2,21.0,188,0.13465772938438442,0.13715066725995198,0.0024929378755675865,0.46867232060670627,5,11,-6,42
lead_basic,kpx_group_2,22.0,176,0.125325073392584,0.12439157912017013,-0.000933494272413891,-0.16429499194484481,3,2,1,42
lead_basic,kpx_group_2,23.0,169,0.12023823419541269,0.12006785838844321,-0.00017037580696949072,-0.02879351137784393,7,10,-3,42
lead_basic,kpx_group_2,24.0,167,0.11700858679730355,0.1177560238143912,0.000747437017087631,0.12482198185363438,6,5,1,42
lead_basic,kpx_group_2,25.0,167,0.12581887544808934,0.12547810442651658,-0.00034077102157274654,-0.05690876060264867,5,5,0,42
lead_basic,kpx_group_2,26.0,172,0.1164730928018611,0.11494959683324828,-0.0015234959686128212,-0.26204130660140523,9,11,-2,42
lead_basic,kpx_group_2,27.0,168,0.1154253664094443,0.11345439758274119,-0.001970968826703103,-0.33112276288612136,9,3,6,42
lead_basic,kpx_group_2,28.0,170,0.13240279837174,0.1307508248513807,-0.0016519735203592636,-0.2808354984610748,10,4,6,42
lead_basic,kpx_group_2,29.0,187,0.12644562765008394,0.1256760232045039,-0.0007696044455800174,-0.14391603132346326,5,6,-1,42
lead_basic,kpx_group_2,30.0,199,0.12186562317897517,0.12370561904315511,0.001839995864179939,0.3661591769718079,4,9,-5,42
lead_basic,kpx_group_2,31.0,210,0.13310542467412267,0.13468153059165092,0.0015761059175282484,0.3309822426809322,10,11,-1,42
lead_basic,kpx_group_2,32.0,227,0.12581604132954263,0.12695437986508973,0.0011383385355471086,0.2584028475691937,8,9,-1,42
lead_basic,kpx_group_2,33.0,236,0.1293823296531416,0.1302735026588195,0.0008911730056779083,0.21031682933998636,9,10,-1,42
lead_basic,kpx_group_2,34.0,241,0.14051891470391198,0.14235667426795906,0.0018377595640470948,0.44290005493534984,8,7,1,42
lead_basic,kpx_group_2,35.0,240,0.12991313558904616,0.13103421866030818,0.0011210830712620218,0.2690599371028852,8,12,-4,42
lead_basic,kpx_group_3,12.0,214,0.14524536682680478,0.14627770686749186,0.0010323400406870788,0.22092076870703486,5,6,-1,42
lead_basic,kpx_group_3,13.0,220,0.14318194173242782,0.14439666575470467,0.0012147240222768448,0.26723928490090587,9,8,1,42
lead_basic,kpx_group_3,14.0,215,0.14285884330198265,0.1450561746902374,0.0021973313882547546,0.47242624847477227,9,9,0,42
lead_basic,kpx_group_3,15.0,225,0.14271920688329012,0.1452175481625018,0.0024983412792116536,0.562126787822622,3,6,-3,42
lead_basic,kpx_group_3,16.0,216,0.14761620956734542,0.14878181599717427,0.0011656064298288635,0.2517709888430345,11,17,-6,42
lead_basic,kpx_group_3,17.0,212,0.15067194318523452,0.14719865434736906,-0.003473288837865441,-0.7363372336274735,10,7,3,42
lead_basic,kpx_group_3,18.0,198,0.15968722753587927,0.15817555952844045,-0.0015116680074388237,-0.2993102654728871,6,6,0,42
lead_basic,kpx_group_3,19.0,194,0.14995111429791186,0.14738527481099956,-0.002565839486912327,-0.4977728604609915,12,4,8,42
lead_basic,kpx_group_3,20.0,184,0.1385604705376444,0.13493882534943497,-0.00362164518820943,-0.6663827146305351,11,5,6,42
lead_basic,kpx_group_3,21.0,172,0.14524416886390037,0.14235592832609897,-0.0028882405378014083,-0.49677737250184223,7,5,2,42
lead_basic,kpx_group_3,22.0,168,0.1399486169552146,0.13924981894279537,-0.0006987980124192288,-0.11739806608643044,9,8,1,42
lead_basic,kpx_group_3,23.0,161,0.1270123083968133,0.12645042359182673,-0.0005618848049865733,-0.09046345360283829,5,9,-4,42
lead_basic,kpx_group_3,24.0,159,0.13134437057174936,0.13120434723240798,-0.0001400233393413582,-0.022263710955275955,3,6,-3,42
lead_basic,kpx_group_3,25.0,163,0.12648148950821672,0.1252278447940161,-0.0012536447142006378,-0.20434408841470397,7,2,5,42
lead_basic,kpx_group_3,26.0,168,0.1270199155049211,0.12558641725524755,-0.0014334982496735393,-0.2408277059451546,8,7,1,42
lead_basic,kpx_group_3,27.0,165,0.12759302088316934,0.12645938936577808,-0.0011336315173912787,-0.18704920036956096,7,7,0,42
lead_basic,kpx_group_3,28.0,162,0.15566401390088547,0.1560707961034192,0.0004067822025337528,0.06589871681046795,4,6,-2,42
lead_basic,kpx_group_3,29.0,176,0.12681378235059498,0.12744552389592298,0.000631741545328008,0.11118651197772941,8,7,1,42
lead_basic,kpx_group_3,30.0,177,0.1402210807547664,0.1439656711442932,0.003744590389526832,0.6627924989462493,8,13,-5,42
lead_basic,kpx_group_3,31.0,183,0.16045186564072253,0.16421825529869563,0.003766389657973112,0.6892493074090795,8,13,-5,42
lead_basic,kpx_group_3,32.0,201,0.16036091588581475,0.16050593534111154,0.00014501945529681186,0.029148910514659183,6,11,-5,42
lead_basic,kpx_group_3,33.0,210,0.16644342699138318,0.16436656624131757,-0.0020768607500655937,-0.4361407575137747,9,5,4,42
lead_basic,kpx_group_3,34.0,216,0.1660658605732572,0.16288414862525608,-0.003181711948001134,-0.6872497807682449,5,6,-1,42
lead_basic,kpx_group_3,35.0,207,0.1608926918529816,0.16214343543849383,0.0012507435855122393,0.25890392220103353,9,11,-2,42
lead_interactions,kpx_group_1,12.0,242,0.11450733421264186,0.115046336156588,0.00053900194394614,0.13043847043496587,9,15,-6,42
lead_interactions,kpx_group_1,13.0,231,0.11406959996320223,0.11320495570642335,-0.0008646442567788932,-0.19973282331592432,6,8,-2,42
lead_interactions,kpx_group_1,14.0,241,0.11476055219637361,0.11463593923986537,-0.00012461295650824044,-0.030031722518485945,10,10,0,42
