experiment_id,month,score,one_minus_nmae,ficr,avg_nmae,eligible_hours
A2_group_1.030_1.025_1.025,12,0.6488018647674416,0.8818600947112092,0.4157436348236741,0.11813990528879081,2038
A2_group_1.030_1.015_1.030,1,0.624065006048832,0.8545771155446585,0.3935528965530053,0.1454228844553415,1492
A2_group_1.030_1.015_1.030,2,0.6126484100509809,0.8624677656179821,0.3628290544839798,0.13753223438201792,772
A2_group_1.030_1.015_1.030,3,0.6202049864427888,0.8640818834511672,0.3763280894344103,0.13591811654883282,1587
A2_group_1.030_1.015_1.030,4,0.6168643735832877,0.8833851529687541,0.35034359419782124,0.11661484703124596,1166
A2_group_1.030_1.015_1.030,5,0.6267278229864519,0.8745794101121407,0.3788762358607632,0.1254205898878593,1545
A2_group_1.030_1.015_1.030,6,0.6047693571249907,0.8748300072655986,0.3347087069843828,0.12516999273440144,970
A2_group_1.030_1.015_1.030,7,0.6113751726139751,0.8640965118521611,0.3586538333757891,0.13590348814783895,1577
A2_group_1.030_1.015_1.030,8,0.6126266426654028,0.8671747765811445,0.35807850874966113,0.1328252234188555,689
A2_group_1.030_1.015_1.030,9,0.6290010483201989,0.891548553363849,0.3664535432765488,0.10845144663615107,837
A2_group_1.030_1.015_1.030,10,0.6044990201112117,0.8741317664302083,0.334866273792215,0.12586823356979168,895
A2_group_1.030_1.015_1.030,11,0.6073184922756663,0.8679731838113334,0.34666380073999914,0.13202681618866666,963
A2_group_1.030_1.015_1.030,12,0.6447322253556537,0.8808589205531016,0.4086055301582057,0.11914107944689849,2038
A2_group_1.030_1.030_1.020,1,0.6220497402764598,0.8534399957353344,0.39065948481758506,0.14656000426466567,1492
A2_group_1.030_1.030_1.020,2,0.6151745112728984,0.8624844134624986,0.36786460908329816,0.13751558653750137,772
A2_group_1.030_1.030_1.020,3,0.6158215179748152,0.8627864553493917,0.3688565806002388,0.13721354465060828,1587
A2_group_1.030_1.030_1.020,4,0.6196612115026108,0.8830472819680344,0.3562751410371872,0.1169527180319656,1166
A2_group_1.030_1.030_1.020,5,0.6252268423928231,0.8741163016568075,0.3763373831288386,0.12588369834319244,1545
A2_group_1.030_1.030_1.020,6,0.6044087878046553,0.8742273870709572,0.3345901885383535,0.12577261292904285,970
A2_group_1.030_1.030_1.020,7,0.604852712964536,0.8625692101420588,0.3471362157870132,0.1374307898579412,1577
A2_group_1.030_1.030_1.020,8,0.6134900298471124,0.866938995533419,0.36004106416080583,0.13306100446658095,689
A2_group_1.030_1.030_1.020,9,0.6293842341285495,0.8916620499708848,0.3671064182862142,0.10833795002911513,837
A2_group_1.030_1.030_1.020,10,0.6020505857245696,0.873756189609784,0.3303449818393553,0.126243810390216,895
A2_group_1.030_1.030_1.020,11,0.6122245892304088,0.8674964330090963,0.35695274545172123,0.1325035669909037,963
A2_group_1.030_1.030_1.020,12,0.6508665306545152,0.8825295251679169,0.4192035361411135,0.1174704748320831,2038
A1_global_1.0275,1,0.6223525732717422,0.8538124710483588,0.39089267549512563,0.14618752895164122,1492
A1_global_1.0275,2,0.6143054848993569,0.8626931544241384,0.3659178153745753,0.13730684557586162,772
A1_global_1.0275,3,0.6174755943333423,0.8631884103003721,0.37176277836631244,0.13681158969962792,1587
A1_global_1.0275,4,0.6203185107795457,0.8832645053443566,0.3573725162147347,0.11673549465564337,1166
A1_global_1.0275,5,0.6259694453123379,0.8742853030917647,0.37765358753291106,0.12571469690823536,1545
A1_global_1.0275,6,0.6030160002282019,0.8744344763781906,0.3315975240782132,0.12556552362180937,970
A1_global_1.0275,7,0.6065343273208899,0.8632111097546127,0.34985754488716697,0.1367888902453873,1577
A1_global_1.0275,8,0.6138583279309925,0.8669938978447642,0.3607227580172207,0.13300610215523576,689
A1_global_1.0275,9,0.6301967544868387,0.8916515589759282,0.3687419499977492,0.1083484410240718,837
A1_global_1.0275,10,0.6031517140828316,0.8739683741422903,0.3323350540233729,0.12603162585770963,895
A1_global_1.0275,11,0.6127181405782075,0.8679286473972124,0.35750763375920264,0.13207135260278755,963
A1_global_1.0275,12,0.6472287196252298,0.8817561497485592,0.4127012895019002,0.11824385025144078,2038
A2_group_1.030_1.030_1.015,1,0.6209744532302481,0.8531954856257717,0.3887534208347246,0.14680451437422823,1492
A2_group_1.030_1.030_1.015,2,0.6154125146895837,0.8622147585566411,0.36861027082252634,0.13778524144335894,772
A2_group_1.030_1.030_1.015,3,0.6158661300207915,0.86260870324205,0.36912355679953296,0.13739129675795003,1587
A2_group_1.030_1.030_1.015,4,0.6191684537500833,0.8828813214534003,0.35545558604676647,0.11711867854659974,1166
A2_group_1.030_1.030_1.015,5,0.6257506127610384,0.8740053847936465,0.3774958407284303,0.1259946152063535,1545
A2_group_1.030_1.030_1.015,6,0.6050939771438615,0.8741971280150396,0.33599082627268334,0.12580287198496046,970
A2_group_1.030_1.030_1.015,7,0.6045598567006694,0.8622493634706706,0.34687034993066823,0.13775063652932942,1577
A2_group_1.030_1.030_1.015,8,0.6115086039298949,0.8668783723900689,0.35613883546972086,0.13312162760993104,689
A2_group_1.030_1.030_1.015,9,0.6284426084013441,0.8916213124831928,0.3652639043194954,0.10837868751680728,837
A2_group_1.030_1.030_1.015,10,0.6017164292227197,0.8735674730514972,0.3298653853939424,0.1264325269485028,895
A2_group_1.030_1.030_1.015,11,0.6113796694817638,0.8671854291071769,0.3555739098563508,0.13281457089282311,963
A2_group_1.030_1.030_1.015,12,0.6521506651991247,0.8828901413056929,0.42141118909255654,0.11710985869430718,2038
A2_group_1.030_1.015_1.025,1,0.6234825910552674,0.854348923324263,0.39261625878627165,0.14565107667573696,1492
A2_group_1.030_1.015_1.025,2,0.6120671883462281,0.862201427953518,0.36193294873893816,0.13779857204648205,772
A2_group_1.030_1.015_1.025,3,0.6196457646231288,0.863921780419023,0.37536974882723456,0.136078219580977,1587
A2_group_1.030_1.015_1.025,4,0.6170895099596717,0.8832248907516347,0.35095412916770874,0.11677510924836537,1166
A2_group_1.030_1.015_1.025,5,0.6263319656186306,0.8744748510013657,0.3781890802358954,0.1255251489986343,1545
A2_group_1.030_1.015_1.025,6,0.6047999787255083,0.8748038802079624,0.33479607724305427,0.1251961197920376,970
A2_group_1.030_1.015_1.025,7,0.6101397023658851,0.8637836946246951,0.3564957101070752,0.1362163053753049,1577
A2_group_1.030_1.015_1.025,8,0.6116961855611147,0.8671307963570062,0.3562615747652232,0.13286920364299382,689
A2_group_1.030_1.015_1.025,9,0.6297048942172858,0.891509273452607,0.3679005149819646,0.10849072654739296,837
A2_group_1.030_1.015_1.025,10,0.6044046618320682,0.8739430498719215,0.334866273792215,0.1260569501280785,895
A2_group_1.030_1.015_1.025,11,0.6070495167927924,0.8676703152139511,0.34642871837163375,0.13232968478604895,963
A2_group_1.030_1.015_1.025,12,0.646174357366032,0.8812598797534392,0.4110888349786248,0.11874012024656073,2038
A2_group_1.025_1.030_1.030,1,0.6213047359603199,0.8537028476519407,0.38890662426869915,0.14629715234805926,1492
A2_group_1.025_1.030_1.030,2,0.6152213007087618,0.8627893643431106,0.367653237074413,0.13721063565688943,772
A2_group_1.025_1.030_1.030,3,0.6151480210531308,0.8630702453003002,0.3672257968059615,0.1369297546996998,1587
A2_group_1.025_1.030_1.030,4,0.6203001227836641,0.8833012016705337,0.35729904389679445,0.11669879832946634,1166
A2_group_1.025_1.030_1.030,5,0.6261273487259374,0.8742372937144994,0.3780174037373754,0.1257627062855006,1545
A2_group_1.025_1.030_1.030,6,0.6032237216597114,0.8744229500589239,0.33202449326049893,0.12557704994107607,970
A2_group_1.025_1.030_1.030,7,0.6066917986838921,0.8631947843977745,0.3501888129700097,0.13680521560222542,1577
A2_group_1.025_1.030_1.030,8,0.6132135906718142,0.8669238158238759,0.35950336551975254,0.13307618417612416,689
A2_group_1.025_1.030_1.030,9,0.6293400356168546,0.8916633539054987,0.36701671732821045,0.10833664609450129,837
A2_group_1.025_1.030_1.030,10,0.6031391784205384,0.8739853907253766,0.3322929661157003,0.12601460927462338,895
A2_group_1.025_1.030_1.030,11,0.6134147425283157,0.8680636949411302,0.3587657901155012,0.1319363050588698,963
A2_group_1.025_1.030_1.030,12,0.6478238651065765,0.881635982579666,0.414011747633487,0.11836401742033402,2038
A2_group_1.030_1.020_1.020,1,0.6220851246720472,0.8539052158262683,0.3902650335178262,0.14609478417373167,1492
A2_group_1.030_1.020_1.020,2,0.6122748622313304,0.8621426709301723,0.36240705353248864,0.13785732906982776,772
A2_group_1.030_1.020_1.020,3,0.6188696246285056,0.8634481194320851,0.374291129824926,0.13655188056791492,1587
A2_group_1.030_1.020_1.020,4,0.6181177739742922,0.883063531470859,0.3531720164777254,0.11693646852914101,1166
A2_group_1.030_1.020_1.020,5,0.626353985918877,0.8743029472838181,0.37840502455393604,0.1256970527161819,1545
A2_group_1.030_1.020_1.020,6,0.6049388485948816,0.8745952597644019,0.3352824374253612,0.12540474023559808,970
A2_group_1.030_1.020_1.020,7,0.6087030111391024,0.863193102221146,0.3542129200570589,0.13680689777885402,1577
A2_group_1.030_1.020_1.020,8,0.6116537549225054,0.8670644603329213,0.35624304951208946,0.13293553966707872,689
A2_group_1.030_1.020_1.020,9,0.6294536110761345,0.8915361639629021,0.36737105818936683,0.1084638360370979,837
A2_group_1.030_1.020_1.020,10,0.6022426518077668,0.8737589293722865,0.3307263742432471,0.12624107062771353,895
A2_group_1.030_1.020_1.020,11,0.6081901929306807,0.8674366123853663,0.3489437734759951,0.1325633876146337,963
A2_group_1.030_1.020_1.020,12,0.6479697491490145,0.8819512492775273,0.41398824902050163,0.11804875072247267,2038
A2_group_1.030_1.025_1.020,1,0.6221778772716341,0.853680240016092,0.39067551452717614,0.14631975998390798,1492
A2_group_1.030_1.025_1.020,2,0.6132093547155979,0.8623187269709625,0.36409998246023334,0.13768127302903752,772
A2_group_1.030_1.025_1.020,3,0.6171812828566001,0.8631265048082711,0.3712360609049292,0.1368734951917289,1587
A2_group_1.030_1.025_1.020,4,0.6197414363999387,0.8830576339639399,0.35642523883593763,0.11694236603606013,1166
A2_group_1.030_1.025_1.020,5,0.6257321961994493,0.8742201085099761,0.37724428388892245,0.12577989149002386,1545
A2_group_1.030_1.025_1.020,6,0.6047876130898717,0.8744144884355193,0.33516073774422406,0.1255855115644807,970
A2_group_1.030_1.025_1.020,7,0.6071683892883353,0.8628957365799409,0.35144104199672976,0.13710426342005907,1577
A2_group_1.030_1.025_1.020,8,0.6117637915237957,0.8670106382521975,0.356516944795394,0.13298936174780254,689
A2_group_1.030_1.025_1.020,9,0.6294288466085867,0.8915991069668935,0.36725858625027996,0.10840089303310652,837
A2_group_1.030_1.025_1.020,10,0.6019838073980129,0.8737575594910353,0.33021005530499054,0.12624244050896474,895
A2_group_1.030_1.025_1.020,11,0.6093100712410164,0.8674797693778266,0.35114037310420626,0.1325202306221734,963
A2_group_1.030_1.025_1.020,12,0.6489394627334888,0.8822446737487832,0.4156342517181943,0.1177553262512168,2038
A2_group_1.030_1.020_1.015,1,0.6210098376258357,0.8536607057167057,0.3883589695349658,0.14633929428329426,1492
A2_group_1.030_1.020_1.015,2,0.6125128656480158,0.8618730160243147,0.3631527152717169,0.13812698397568535,772
A2_group_1.030_1.020_1.015,3,0.6189142366744818,0.8632703673247433,0.3745581060242202,0.13672963267525667,1587
A2_group_1.030_1.020_1.015,4,0.6176250162217647,0.8828975709562248,0.3523524614873046,0.11710242904377516,1166
A2_group_1.030_1.020_1.015,5,0.6268777562870924,0.8741920304206571,0.3795634821535277,0.12580796957934295,1545
A2_group_1.030_1.020_1.015,6,0.6056240379340877,0.8745650007084843,0.33668307515969104,0.1254349992915157,970
A2_group_1.030_1.020_1.015,7,0.6084101548752359,0.8628732555497577,0.35394705420071393,0.13712674445024228,1577
A2_group_1.030_1.020_1.015,8,0.6096723290052879,0.8670038371895712,0.35234082082100454,0.1329961628104288,689
A2_group_1.030_1.020_1.015,9,0.6285119853489289,0.89149542647521,0.36552854422264797,0.10850457352479005,837
A2_group_1.030_1.020_1.015,10,0.601908495305917,0.8735702128139997,0.3302467777978342,0.12642978718600034,895
A2_group_1.030_1.020_1.015,11,0.6073452731820358,0.8671256084834469,0.34756493788062465,0.1328743915165531,963
A2_group_1.030_1.020_1.015,12,0.649253883693624,0.8823118654153033,0.4161959019719447,0.11768813458469674,2038
A2_group_1.030_1.025_1.015,1,0.6211025902254226,0.8534357299065295,0.3887694505443157,0.14656427009347053,1492
A2_group_1.030_1.025_1.015,2,0.6134473581322832,0.862049072065105,0.3648456441994616,0.13795092793489508,772
A2_group_1.030_1.025_1.015,3,0.6172258949025764,0.8629487527009294,0.3715030371042234,0.13705124729907064,1587
A2_group_1.030_1.025_1.015,4,0.6192486786474113,0.8828916734493057,0.35560568384551683,0.1171083265506943,1166
A2_group_1.030_1.025_1.015,5,0.6262559665676646,0.8741091916468151,0.3784027414885141,0.12589080835318492,1545
A2_group_1.030_1.025_1.015,6,0.6054728024290779,0.8743842293796017,0.3365613754785539,0.1256157706203983,970
A2_group_1.030_1.025_1.015,7,0.6068755330244687,0.8625758899085527,0.3511751761403848,0.13742411009144734,1577
A2_group_1.030_1.025_1.015,8,0.6097823656065782,0.8669500151088474,0.352614716104309,0.13304998489115263,689
A2_group_1.030_1.025_1.015,9,0.6284872208813812,0.8915583694792013,0.36541607228356116,0.10844163052079865,837
A2_group_1.030_1.025_1.015,10,0.601649650896163,0.8735688429327484,0.3297304588595776,0.12643115706725158,895
A2_group_1.030_1.025_1.015,11,0.6084651514923716,0.8671687654759073,0.3497615375088358,0.1328312345240928,963
A2_group_1.030_1.025_1.015,12,0.6502235972780983,0.8826052898865592,0.41784190466963733,0.11739471011344087,2038
A2_group_1.030_1.030_1.010,1,0.6205320787814664,0.852947947355448,0.3881162102074849,0.147052052644552,1492
A2_group_1.030_1.030_1.010,2,0.615298593652611,0.8619451036507835,0.3686520836544384,0.13805489634921653,772
A2_group_1.030_1.030_1.010,3,0.615903163678819,0.862420186191418,0.36938614116622004,0.13757981380858195,1587
A2_group_1.030_1.030_1.010,4,0.6177748464723292,0.8827135564718289,0.35283613647282935,0.11728644352817108,1166
A2_group_1.030_1.030_1.010,5,0.624798291137731,0.873889389862137,0.3757071924133249,0.12611061013786293,1545
A2_group_1.030_1.030_1.010,6,0.6051466318399887,0.8741640558890271,0.3361292077909503,0.12583594411097282,970
A2_group_1.030_1.030_1.010,7,0.604274677056468,0.8619235522025409,0.34662580191039516,0.1380764477974591,1577
A2_group_1.030_1.030_1.010,8,0.6107436525356754,0.8668039232674679,0.35468338180388287,0.13319607673253211,689
A2_group_1.030_1.030_1.010,9,0.628422239657498,0.8915805749955006,0.3652639043194954,0.10841942500449943,837
A2_group_1.030_1.030_1.010,10,0.600730497333493,0.8733787564932104,0.32808223817377574,0.1266212435067896,895
A2_group_1.030_1.030_1.010,11,0.6107310194646053,0.8668607907888248,0.35460124814038574,0.1331392092111752,963
A2_group_1.030_1.030_1.010,12,0.6529953494720857,0.8832363570452112,0.4227543418989603,0.11676364295478885,2038
A2_group_1.025_1.030_1.025,1,0.6207223209667554,0.8534746554315453,0.3879699865019655,0.1465253445684547,1492
A2_group_1.025_1.030_1.025,2,0.614640079004009,0.8625230266786464,0.3667571313293714,0.13747697332135356,772
A2_group_1.025_1.030_1.025,3,0.6145887992334709,0.862910142268156,0.36626745619878576,0.13708985773184398,1587
A2_group_1.025_1.030_1.025,4,0.6205252591600481,0.8831409394534142,0.35790957886668195,0.11685906054658575,1166
A2_group_1.025_1.030_1.025,5,0.625731491358116,0.8741327346037244,0.37733024811250765,0.12586726539627557,1545
A2_group_1.025_1.030_1.025,6,0.6032543432602291,0.8743968230012877,0.3321118635191704,0.12560317699871226,970
A2_group_1.025_1.030_1.025,7,0.6054563284358022,0.8628819671703086,0.34803068970129586,0.1371180328296914,1577
A2_group_1.025_1.030_1.025,8,0.6122831335675261,0.8668798355997375,0.3576864315353146,0.1331201644002625,689
A2_group_1.025_1.030_1.025,9,0.6300438815139415,0.8916240739942568,0.3684636890336263,0.1083759260057432,837
A2_group_1.025_1.030_1.025,10,0.603044820141395,0.8737966741670898,0.3322929661157003,0.1262033258329102,895
A2_group_1.025_1.030_1.025,11,0.6131457670454419,0.867760826343748,0.35853070774713575,0.1322391736562521,963
A2_group_1.025_1.030_1.025,12,0.6492659971169549,0.8820369417800037,0.4164950524539061,0.11796305821999627,2038
A2_group_1.025_1.020_1.030,1,0.6213401203559076,0.8541680677428748,0.3885121729689403,0.14583193225712524,1492
A2_group_1.025_1.020_1.030,2,0.6123216516671939,0.8624476218107842,0.36219568152360354,0.1375523781892158,772
A2_group_1.025_1.020_1.030,3,0.6181961277068211,0.8637319093829935,0.3726603460306486,0.13626809061700648,1587
A2_group_1.025_1.020_1.030,4,0.6187566852553454,0.8833174511733582,0.3541959193373326,0.11668254882664175,1166
A2_group_1.025_1.020_1.030,5,0.6272544922519914,0.87442393934151,0.3800850451624729,0.12557606065849006,1545
A2_group_1.025_1.020_1.030,6,0.6037537824499376,0.8747908227523686,0.33271674214750663,0.1252091772476313,970
A2_group_1.025_1.020_1.030,7,0.6105420968584585,0.8638186764768617,0.3572655172400554,0.13618132352313825,1577
A2_group_1.025_1.020_1.030,8,0.6113773157472071,0.867049280623378,0.35570535087103616,0.13295071937662192,689
