model_id,month,score,one_minus_nmae,ficr,avg_nmae,eligible_hours
ridge__alpha,6,0.5988036962533508,0.872278294584557,0.32532909792214476,0.12772170541544306,970
ridge__alpha,7,0.5647225570965874,0.8454953191795804,0.2839497950135943,0.15450468082041952,1577
ridge__alpha,8,0.5872569159182878,0.8752612497239001,0.2992525821126754,0.12473875027609999,689
ridge__alpha,9,0.623070027426117,0.8927160650946496,0.3534239897575842,0.10728393490535042,837
ridge__alpha,10,0.5895566559072539,0.8650486916089608,0.3140646202055471,0.13495130839103917,895
ridge__alpha,11,0.5528961454563006,0.8435355162184766,0.26225677469412456,0.15646448378152344,963
ridge__alpha,12,0.6063530650756784,0.8698304735510882,0.34287565660026864,0.1301695264489118,2038
xgboost_l1__alpha,1,0.6198934987220203,0.8547179252845911,0.38506907215944947,0.1452820747154089,1492
xgboost_l1__alpha,2,0.5862633067159905,0.8522152383729825,0.3203113750589985,0.1477847616270175,772
xgboost_l1__alpha,3,0.6235996532090433,0.8650880842852412,0.3821112221328455,0.13491191571475883,1587
xgboost_l1__alpha,4,0.6187276533113095,0.8814914327158463,0.3559638739067728,0.11850856728415367,1166
xgboost_l1__alpha,5,0.6238459069327604,0.8746783310029268,0.37301348286259395,0.12532166899707323,1545
xgboost_l1__alpha,6,0.6092491079616128,0.8761347159670073,0.34236349995621823,0.12386528403299264,970
xgboost_l1__alpha,7,0.6042452862751205,0.8598898876737475,0.3486006848764935,0.1401101123262525,1577
xgboost_l1__alpha,8,0.6106205087202187,0.8687693037607749,0.35247171367966246,0.13123069623922512,689
xgboost_l1__alpha,9,0.6246910582395185,0.8905521379102772,0.35882997856875987,0.10944786208972279,837
xgboost_l1__alpha,10,0.5982246785415125,0.871863237969484,0.32458611911354107,0.12813676203051605,895
xgboost_l1__alpha,11,0.5905870102113827,0.8644489605812175,0.31672505984154803,0.13555103941878252,963
xgboost_l1__alpha,12,0.6515854360541897,0.8814351587880551,0.4217357133203243,0.11856484121194492,2038
catboost_mae__alpha,1,0.6095676229061942,0.8519483364339661,0.36718690937842213,0.14805166356603391,1492
catboost_mae__alpha,2,0.5993860241211322,0.8601597607738146,0.3386122874684498,0.13984023922618538,772
catboost_mae__alpha,3,0.6093657990153167,0.857774488582811,0.3609571094478225,0.14222551141718895,1587
catboost_mae__alpha,4,0.6067570132471487,0.8790893217846345,0.3344247047096629,0.12091067821536548,1166
catboost_mae__alpha,5,0.6151539423456458,0.870500405258748,0.3598074794325436,0.1294995947412521,1545
catboost_mae__alpha,6,0.6015708828954212,0.8741182065104869,0.32902355928035537,0.1258817934895131,970
catboost_mae__alpha,7,0.59698012488096,0.8611243820724513,0.3328358676894686,0.13887561792754868,1577
catboost_mae__alpha,8,0.5935124326129911,0.863085196723817,0.3239396685021652,0.136914803276183,689
catboost_mae__alpha,9,0.6139073955933515,0.8879699238083745,0.33984486737832853,0.11203007619162553,837
catboost_mae__alpha,10,0.5950244884646213,0.8705405664547539,0.31950841047448875,0.1294594335452461,895
catboost_mae__alpha,11,0.5979329223065923,0.8632250652155583,0.3326407793976263,0.13677493478444172,963
catboost_mae__alpha,12,0.6631074639369505,0.8830406360889315,0.4431742917849697,0.11695936391106858,2038
