target,data_available_kst_dtm,rows,mean_signed_error,mean_abs_error,mean_actual_ratio,mean_ldaps_speed,mean_source_disagreement,pass_to_fail,fail_to_pass,net_ficr_pass,abs_cycle_bias
kpx_group_2,2024-08-13 13:00:00,24,0.0019526379663597918,0.009831336684025069,0.01975292824074074,4.300041209522813,2.3607789139528417,0,0,0,0.0019526379663597918
kpx_group_2,2024-08-14 13:00:00,24,-0.012349162906522382,0.014411597264630807,0.020980507330246912,3.607901058035463,2.2873392273413398,0,0,0,0.012349162906522382
kpx_group_2,2024-08-15 13:00:00,24,-0.009127886827112096,0.02128720182516997,0.034762914737654325,3.5183976848001564,1.2801052981253214,0,0,0,0.009127886827112096
kpx_group_2,2024-08-16 13:00:00,24,-0.005147197613288502,0.013968401645704486,0.014228802083333334,3.026330124265318,1.503309413884601,0,0,0,0.005147197613288502
kpx_group_2,2024-08-17 13:00:00,24,0.008535506051160635,0.00917958055877993,0.0027341608796296294,2.853677328016156,1.0261073941340795,0,0,0,0.008535506051160635
kpx_group_2,2024-08-18 13:00:00,24,0.014055803184650962,0.014055803184650962,0.0006974884259259259,3.501003136905664,1.6853813466316228,0,0,0,0.014055803184650962
kpx_group_2,2024-08-19 13:00:00,24,0.0049414504188982555,0.04355660669764926,0.037524972993827156,4.922483004454461,1.5365101640582746,0,0,0,0.0049414504188982555
kpx_group_2,2024-08-20 13:00:00,24,-0.08639838718529813,0.16579774128113495,0.47903630015432097,7.230907425347013,-4.886998636946243,1,1,0,0.08639838718529813
kpx_group_2,2024-08-21 13:00:00,24,0.021254858225774966,0.10577080697743498,0.6408540470679013,12.188216194189195,-1.8853824068543021,1,0,-1,0.021254858225774966
kpx_group_2,2024-08-22 13:00:00,24,0.07772122048277928,0.11301462834603461,0.6171672743055555,13.243216673642353,1.6685431967597897,0,0,0,0.07772122048277928
kpx_group_2,2024-08-23 13:00:00,24,0.05910115202718336,0.06869516335610451,0.2310924672067901,7.943235209626056,3.5681701259153313,0,0,0,0.05910115202718336
kpx_group_2,2024-08-24 13:00:00,24,0.02187043893580415,0.025147495257845404,0.021873292824074075,4.237473840945376,2.1624963939666615,0,0,0,0.02187043893580415
kpx_group_2,2024-08-25 13:00:00,24,0.016584262942780325,0.017489351431767955,0.0015902797067901236,3.554590832237144,1.7143588710104776,0,0,0,0.016584262942780325
kpx_group_2,2024-08-26 13:00:00,24,-0.004756205837879965,0.0497941576374806,0.04924281057098765,3.9738749792565193,1.2738644820014573,0,0,0,0.004756205837879965
kpx_group_2,2024-08-27 13:00:00,24,-0.018573704480105646,0.06573513374216765,0.16112025077160494,6.791678559155897,1.9373194725381335,0,0,0,0.018573704480105646
kpx_group_2,2024-08-28 13:00:00,24,-0.1121277571277174,0.14346691773246725,0.4547357426697531,8.039729652663462,-2.2785748028760686,1,0,-1,0.1121277571277174
kpx_group_2,2024-08-29 13:00:00,24,-0.0748702601273806,0.09740042380106063,0.2568717110339506,6.387126239564196,-1.226038538252898,0,0,0,0.0748702601273806
kpx_group_2,2024-08-30 13:00:00,24,-0.03819359688548387,0.057049452683961326,0.08874866126543211,4.264204206067216,1.8796135793910402,0,0,0,0.03819359688548387
kpx_group_2,2024-08-31 13:00:00,24,-0.0384413453214021,0.1148777795459865,0.2170310686728395,6.07182781871575,2.6887261578873995,0,1,1,0.0384413453214021
kpx_group_2,2024-09-01 13:00:00,24,0.051065514711769074,0.08982931295638126,0.09455177854938272,4.315124229674585,1.3766930869324414,0,0,0,0.051065514711769074
kpx_group_2,2024-09-02 13:00:00,24,0.01189852387058156,0.034622756427448866,0.1081388850308642,5.972460317136868,1.938654902817506,0,0,0,0.01189852387058156
kpx_group_2,2024-09-03 13:00:00,24,-0.0018739495398245362,0.030567969601276553,0.03392592206790124,3.7599017763894422,2.059501233198384,0,0,0,0.0018739495398245362
kpx_group_2,2024-09-04 13:00:00,24,0.04217408037507429,0.14439820426091574,0.4569119135802469,8.755862094362337,1.355091850134598,1,2,1,0.04217408037507429
kpx_group_2,2024-09-05 13:00:00,24,0.008486215868882086,0.08457887298238438,0.1047909375,5.623091607426542,2.0676068063290796,0,0,0,0.008486215868882086
kpx_group_2,2024-09-06 13:00:00,24,0.00047491331110190014,0.03661827768591434,0.06843774498456791,3.600054653031444,-0.6009367491509751,0,0,0,0.00047491331110190014
kpx_group_2,2024-09-07 13:00:00,24,0.013268346215114626,0.013268346215114626,0.0020087692901234566,3.232199777078361,1.4676351010778699,0,0,0,0.013268346215114626
kpx_group_2,2024-09-08 13:00:00,24,0.011516445787480364,0.012086181830265247,0.003208452932098765,3.87942575852259,2.482106884757742,0,0,0,0.011516445787480364
kpx_group_2,2024-09-09 13:00:00,24,0.030914972910304945,0.030914972910304945,0.014228800154320988,3.241187285352987,1.124321637655511,0,0,0,0.030914972910304945
kpx_group_2,2024-09-10 13:00:00,24,0.018117267016218765,0.021617857824488985,0.03267044174382716,3.3300613321889863,1.1633283539426575,0,0,0,0.018117267016218765
kpx_group_2,2024-09-11 13:00:00,24,0.021497964337661605,0.05842945735962346,0.026616224922839507,3.7505280066068107,1.351805086138975,0,0,0,0.021497964337661605
kpx_group_2,2024-09-12 13:00:00,24,-0.06369041198862875,0.08118479659052653,0.16700706404320986,5.105057040130299,1.004053564365276,0,1,1,0.06369041198862875
kpx_group_2,2024-09-13 13:00:00,24,0.002446903359860616,0.08675566995381366,0.15495443479938273,4.953355060142632,-0.32367438749778193,1,0,-1,0.002446903359860616
kpx_group_2,2024-09-14 13:00:00,24,-0.058596924958098456,0.07503633176343892,0.191949319058642,5.872935161902035,1.1685976092747303,0,0,0,0.058596924958098456
kpx_group_2,2024-09-15 13:00:00,24,0.025612410077218886,0.03653189924245389,0.07583113811728395,5.818226516293752,2.1603923170647468,0,0,0,0.025612410077218886
kpx_group_2,2024-09-16 13:00:00,24,0.024248938137645667,0.025338561547833496,0.038724658564814815,3.5508740472144438,1.2518833712655708,0,0,0,0.024248938137645667
kpx_group_2,2024-09-17 13:00:00,24,-0.10762960008741308,0.12264223161015858,0.14979300540123455,4.254885154820407,0.9445593706912883,0,0,0,0.10762960008741308
kpx_group_2,2024-09-18 13:00:00,24,0.0237504147254661,0.07140730312388766,0.25193347800925925,6.429113745039195,-1.5890527563015244,2,0,-2,0.0237504147254661
kpx_group_2,2024-09-19 13:00:00,24,0.0644302259589777,0.16906038979152724,0.4136675154320988,8.562253752224583,-2.361933723877866,0,1,1,0.0644302259589777
kpx_group_2,2024-09-20 13:00:00,24,0.049898725532031736,0.1329637798121012,0.4880478858024691,8.207102916834478,-3.0278924001960132,2,1,-1,0.049898725532031736
kpx_group_2,2024-09-21 13:00:00,24,-0.0015998890958565772,0.06397622251928527,0.3898133526234568,6.757732645548489,-3.8573930961195995,1,1,0,0.0015998890958565772
kpx_group_2,2024-09-22 13:00:00,24,-0.08258193373148677,0.0886234931253988,0.20793579475308643,6.2390369121007545,1.5554173216244915,0,1,1,0.08258193373148677
