experiment_id,model,feature_set,window,score,one_minus_nmae,ficr_proxy,avg_nmae,eligible_hours,worst_month_score,high_generation_score,kpx_group_1_nmae,kpx_group_1_ficr_proxy,kpx_group_1_eligible_hours,kpx_group_2_nmae,kpx_group_2_ficr_proxy,kpx_group_2_eligible_hours,kpx_group_3_nmae,kpx_group_3_ficr_proxy,kpx_group_3_eligible_hours
B0_W3_2023_to_2024,B0_month_hour,B0_time_mean,W3_2023_to_2024,0.4708797376704399,0.7480415074172564,0.19371796792362336,0.25195849258274355,14531,0.38685364852715753,0.33396032156157046,0.24446576301136738,0.194026859089998,4989,0.2549867351002761,0.17348271704180065,4976,0.2564229796365871,0.2136443276390714,4566
B0_W4_2022_2023_to_2024,B0_month_hour,B0_time_mean,W4_2022_2023_to_2024,0.471886125455818,0.7483813232697729,0.19539092764186305,0.2516186767302271,14531,0.34767058876280543,0.3293516537669704,0.24787567766249197,0.19603126879134095,4989,0.2505573728916021,0.17649718649517684,4976,0.2564229796365871,0.2136443276390714,4566
B0_W5_2022_2023_recency_to_2024,B0_month_hour,B0_time_mean,W5_2022_2023_recency_to_2024,0.47220316334135864,0.7488647628448672,0.19554156383785007,0.25113523715513275,14531,0.36372337356792034,0.33071457250626024,0.24585906927481452,0.1961314892764081,4989,0.25112366255399665,0.17684887459807075,4976,0.2564229796365871,0.2136443276390714,4566
B1_lgbm_W3_2023_to_2024,B1_lgbm,B1_aggregate,W3_2023_to_2024,0.6196399123764872,0.8676005980068396,0.3716792267461348,0.13239940199316036,14531,0.5785914634032049,0.5910712068622578,0.12393305660725701,0.3851974343555823,4989,0.12732683369466086,0.40012057877813506,4976,0.14593831567756324,0.3297196671046868,4566
B1_lgbm_W4_2022_2023_to_2024,B1_lgbm,B1_aggregate,W4_2022_2023_to_2024,0.6256697063641317,0.8700286771288893,0.3813107355993739,0.12997132287111068,14531,0.6014103941131753,0.6020281316163478,0.11991721460913031,0.4021848065744638,4989,0.12405843832663847,0.41202773311897106,4976,0.14593831567756324,0.3297196671046868,4566
B1_lgbm_W5_2022_2023_recency_to_2024,B1_lgbm,B1_aggregate,W5_2022_2023_recency_to_2024,0.6238974260415105,0.8692602870277618,0.37853456505525934,0.13073971297223816,14531,0.5876160970617899,0.6000944574927518,0.12186194530147926,0.39777510523150933,4989,0.12441887793767197,0.408108922829582,4976,0.14593831567756324,0.3297196671046868,4566
B2_lgbm_W3_2023_to_2024,B2_lgbm,B2_wind_physics,W3_2023_to_2024,0.6199513250193929,0.8674167713136219,0.3724858787251639,0.1325832286863781,14531,0.5882671008023715,0.5871370325728099,0.12338371866445196,0.3879534976949288,4989,0.12732283482217036,0.3971563504823151,4976,0.14704313257251203,0.33234778799824793,4566
B2_lgbm_W4_2022_2023_to_2024,B2_lgbm,B2_wind_physics,W4_2022_2023_to_2024,0.6232473829550125,0.8682544468695436,0.3782403190404815,0.13174555313045644,14531,0.5981161829108627,0.5962687732336334,0.12251819718933353,0.39547003407496495,4989,0.12567532962952374,0.4069031350482315,4976,0.14704313257251203,0.33234778799824793,4566
B2_lgbm_W5_2022_2023_recency_to_2024,B2_lgbm,B2_wind_physics,W5_2022_2023_recency_to_2024,0.6213808912188921,0.867716746637795,0.37504503579998905,0.13228325336220506,14531,0.5890343755574111,0.5913681702800664,0.12284649270571545,0.39156143515734615,4989,0.12696013480838775,0.401225884244373,4976,0.14704313257251203,0.33234778799824793,4566
