model_id,target,nmae,ficr,eligible_hours,group_score
family3_catboost_quantile_060_depth6_lgbm_l1_leaf15_regularized_extra_trees_wide_0.65_0.20_0.15,kpx_group_3,0.1374061386644694,0.2977870249165473,4566,0.580190443126039
family3_catboost_quantile_060_depth6_lgbm_l1_leaf15_regularized_extra_trees_wide_0.70_0.15_0.15,kpx_group_1,0.1171705855620497,0.4207430604134958,4989,0.6517862374257231
family3_catboost_quantile_060_depth6_lgbm_l1_leaf15_regularized_extra_trees_wide_0.70_0.15_0.15,kpx_group_2,0.1252167420578853,0.44382721042242934,4976,0.659305234182272
family3_catboost_quantile_060_depth6_lgbm_l1_leaf15_regularized_extra_trees_wide_0.70_0.15_0.15,kpx_group_3,0.13741740378156156,0.2980321831254107,4566,0.5803073896719246
w3_catboost_quantile_060_depth6_hist_gbdt_quantile_055_lgbm_l1_baseline_0.70_0.10_0.20,kpx_group_1,0.11741217246656642,0.42961549363818763,4989,0.6561016605858105
w3_catboost_quantile_060_depth6_hist_gbdt_quantile_055_lgbm_l1_baseline_0.70_0.10_0.20,kpx_group_2,0.1265244213152286,0.4364412624639583,4976,0.6549584205743648
w3_catboost_quantile_060_depth6_hist_gbdt_quantile_055_lgbm_l1_baseline_0.70_0.10_0.20,kpx_group_3,0.1377874886900772,0.2981852221961976,4566,0.5801988667530602
family3_catboost_quantile_060_depth6_lgbm_l1_seed777_rf_leaf5_sqrt_0.70_0.15_0.15,kpx_group_1,0.11693121846910255,0.42046325822923114,4989,0.6517660198800643
family3_catboost_quantile_060_depth6_lgbm_l1_seed777_rf_leaf5_sqrt_0.70_0.15_0.15,kpx_group_2,0.12516020314783596,0.44149073550555984,4976,0.658165266178862
family3_catboost_quantile_060_depth6_lgbm_l1_seed777_rf_leaf5_sqrt_0.70_0.15_0.15,kpx_group_3,0.13760803113637257,0.3001343507427863,4566,0.5812631598032069
w3_catboost_quantile_0575_depth6_hist_gbdt_quantile_055_lgbm_l1_baseline_0.70_0.10_0.20,kpx_group_1,0.11682946149873526,0.4234818423094792,4989,0.653326190405372
w3_catboost_quantile_0575_depth6_hist_gbdt_quantile_055_lgbm_l1_baseline_0.70_0.10_0.20,kpx_group_2,0.1256979582620672,0.44904420162415887,4976,0.6616731216810459
w3_catboost_quantile_0575_depth6_hist_gbdt_quantile_055_lgbm_l1_baseline_0.70_0.10_0.20,kpx_group_3,0.13871793696237375,0.29076091923614944,4566,0.5760214911368878
family3_catboost_quantile_060_depth6_lgbm_l1_leaf15_regularized_rf_leaf5_sqrt_0.70_0.15_0.15,kpx_group_1,0.11711604356258926,0.4214870628833748,4989,0.6521855096603928
family3_catboost_quantile_060_depth6_lgbm_l1_leaf15_regularized_rf_leaf5_sqrt_0.70_0.15_0.15,kpx_group_2,0.12552895098961722,0.44016526934244854,4976,0.6573181591764157
family3_catboost_quantile_060_depth6_lgbm_l1_leaf15_regularized_rf_leaf5_sqrt_0.70_0.15_0.15,kpx_group_3,0.13733756887154921,0.30036651580125157,4566,0.5815144734648512
w3_catboost_quantile_060_depth6_catboost_quantile_0525_depth6_lgbm_l1_baseline_0.80_0.10_0.10,kpx_group_1,0.11854107366264742,0.424709881538892,4989,0.6530844039381223
w3_catboost_quantile_060_depth6_catboost_quantile_0525_depth6_lgbm_l1_baseline_0.80_0.10_0.10,kpx_group_2,0.12700773431194645,0.43970747749462685,4976,0.6563498715913402
w3_catboost_quantile_060_depth6_catboost_quantile_0525_depth6_lgbm_l1_baseline_0.80_0.10_0.10,kpx_group_3,0.13798189469275407,0.30096334493018473,4566,0.5814907251187154
