ensemble_id,model_id,members,weights,best_alpha,alpha_score,alpha_1_nmae,alpha_ficr,avg_nmae,delta_vs_baseline,worst_month_score,high_generation_score,delta_vs_current_anchor,candidate_class
anchor_plus2_catboost_quantile_055_depth8_lgbm_l1_leaf15_regularized_0.07_0.03,anchor_plus2_catboost_quantile_055_depth8_lgbm_l1_leaf15_regularized_0.07_0.03,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_055_depth8+lgbm_l1_leaf15_regularized,"{""catboost_quantile_055"": 0.5399999999999999, ""lgbm_l1_baseline"": 0.18, ""extra_trees_wide"": 0.18, ""catboost_quantile_055_depth8"": 0.07, ""lgbm_l1_leaf15_regularized"": 0.03}",1.03,0.6259965747855094,0.873147341300705,0.37884580827031367,0.12685265869929496,0.005270599885509375,,,-9.35124144906263e-05,reject
anchor_plus2_catboost_quantile_055_depth8_lgbm_l1_leaf15_regularized_0.03_0.07,anchor_plus2_catboost_quantile_055_depth8_lgbm_l1_leaf15_regularized_0.03_0.07,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_055_depth8+lgbm_l1_leaf15_regularized,"{""catboost_quantile_055"": 0.5399999999999999, ""lgbm_l1_baseline"": 0.18, ""extra_trees_wide"": 0.18, ""catboost_quantile_055_depth8"": 0.03, ""lgbm_l1_leaf15_regularized"": 0.07}",1.03,0.6260587771739393,0.8731742146943358,0.3789433396535428,0.12682578530566427,0.0053328022739392855,,,-3.1310026060715757e-05,reject
anchor_plus2_catboost_quantile_055_depth8_lgbm_l1_leaf15_regularized_0.10_0.05,anchor_plus2_catboost_quantile_055_depth8_lgbm_l1_leaf15_regularized_0.10_0.05,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_055_depth8+lgbm_l1_leaf15_regularized,"{""catboost_quantile_055"": 0.51, ""lgbm_l1_baseline"": 0.17, ""extra_trees_wide"": 0.17, ""catboost_quantile_055_depth8"": 0.1, ""lgbm_l1_leaf15_regularized"": 0.05}",1.03,0.6261360719527808,0.873173599199448,0.3790985447061135,0.12682640080055196,0.005410097052780727,,,4.598475278072556e-05,stability
anchor_plus2_catboost_quantile_055_depth8_lgbm_l1_seed777_0.05_0.05,anchor_plus2_catboost_quantile_055_depth8_lgbm_l1_seed777_0.05_0.05,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_055_depth8+lgbm_l1_seed777,"{""catboost_quantile_055"": 0.5399999999999999, ""lgbm_l1_baseline"": 0.18, ""extra_trees_wide"": 0.18, ""catboost_quantile_055_depth8"": 0.05, ""lgbm_l1_seed777"": 0.05}",1.03,0.6258857421772873,0.8731807060919837,0.37859077826259085,0.1268192939080163,0.005159767277287286,,,-0.00020434502271271526,reject
anchor_plus2_catboost_quantile_055_depth8_lgbm_l1_seed777_0.07_0.03,anchor_plus2_catboost_quantile_055_depth8_lgbm_l1_seed777_0.07_0.03,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_055_depth8+lgbm_l1_seed777,"{""catboost_quantile_055"": 0.5399999999999999, ""lgbm_l1_baseline"": 0.18, ""extra_trees_wide"": 0.18, ""catboost_quantile_055_depth8"": 0.07, ""lgbm_l1_seed777"": 0.03}",1.03,0.6259641572083481,0.8731581011429365,0.37877021327375965,0.12684189885706357,0.005238182308348049,,,-0.00012592999165195184,reject
anchor_plus2_catboost_quantile_055_depth8_lgbm_l1_seed777_0.03_0.07,anchor_plus2_catboost_quantile_055_depth8_lgbm_l1_seed777_0.03_0.07,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_055_depth8+lgbm_l1_seed777,"{""catboost_quantile_055"": 0.5399999999999999, ""lgbm_l1_baseline"": 0.18, ""extra_trees_wide"": 0.18, ""catboost_quantile_055_depth8"": 0.03, ""lgbm_l1_seed777"": 0.07}",1.03,0.6255098062274469,0.873196509978999,0.37782310247589485,0.12680349002100103,0.004783831327446864,,,-0.0005802809725531377,reject
anchor_plus2_catboost_quantile_055_depth8_lgbm_l1_seed777_0.10_0.05,anchor_plus2_catboost_quantile_055_depth8_lgbm_l1_seed777_0.10_0.05,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_055_depth8+lgbm_l1_seed777,"{""catboost_quantile_055"": 0.51, ""lgbm_l1_baseline"": 0.17, ""extra_trees_wide"": 0.17, ""catboost_quantile_055_depth8"": 0.1, ""lgbm_l1_seed777"": 0.05}",1.03,0.6256618556331456,0.8731904769262837,0.3781332343400075,0.1268095230737163,0.004935880733145548,,,-0.0004282315668544534,reject
anchor_plus2_catboost_quantile_055_depth8_hist_gbdt_absolute_0.05_0.05,anchor_plus2_catboost_quantile_055_depth8_hist_gbdt_absolute_0.05_0.05,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_055_depth8+hist_gbdt_absolute,"{""catboost_quantile_055"": 0.5399999999999999, ""lgbm_l1_baseline"": 0.18, ""extra_trees_wide"": 0.18, ""catboost_quantile_055_depth8"": 0.05, ""hist_gbdt_absolute"": 0.05}",1.03,0.6259135846730282,0.873182200514987,0.3786449688310693,0.12681779948501307,0.005187609773028123,,,-0.00017650252697187785,reject
anchor_plus2_catboost_quantile_055_depth8_hist_gbdt_absolute_0.07_0.03,anchor_plus2_catboost_quantile_055_depth8_hist_gbdt_absolute_0.07_0.03,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_055_depth8+hist_gbdt_absolute,"{""catboost_quantile_055"": 0.5399999999999999, ""lgbm_l1_baseline"": 0.18, ""extra_trees_wide"": 0.18, ""catboost_quantile_055_depth8"": 0.07, ""hist_gbdt_absolute"": 0.03}",1.03,0.6261898123224344,0.8731590331140016,0.37922059153086735,0.1268409668859984,0.005463837422434392,,,9.972512243439091e-05,stability
anchor_plus2_catboost_quantile_055_depth8_hist_gbdt_absolute_0.03_0.07,anchor_plus2_catboost_quantile_055_depth8_hist_gbdt_absolute_0.03_0.07,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_055_depth8+hist_gbdt_absolute,"{""catboost_quantile_055"": 0.5399999999999999, ""lgbm_l1_baseline"": 0.18, ""extra_trees_wide"": 0.18, ""catboost_quantile_055_depth8"": 0.03, ""hist_gbdt_absolute"": 0.07}",1.03,0.6254700530824984,0.8731998854134058,0.3777402207515909,0.12680011458659424,0.004744078182498335,,,-0.0006200341175016666,reject
anchor_plus2_catboost_quantile_055_depth8_hist_gbdt_absolute_0.10_0.05,anchor_plus2_catboost_quantile_055_depth8_hist_gbdt_absolute_0.10_0.05,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_055_depth8+hist_gbdt_absolute,"{""catboost_quantile_055"": 0.51, ""lgbm_l1_baseline"": 0.17, ""extra_trees_wide"": 0.17, ""catboost_quantile_055_depth8"": 0.1, ""hist_gbdt_absolute"": 0.05}",1.03,0.6261060015730641,0.8731934710515402,0.37901853209458797,0.1268065289484598,0.005380026673064031,,,1.5914373064029874e-05,reject
anchor_plus2_catboost_quantile_055_depth8_lgbm_l1_leaf63_seed42_0.05_0.05,anchor_plus2_catboost_quantile_055_depth8_lgbm_l1_leaf63_seed42_0.05_0.05,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_055_depth8+lgbm_l1_leaf63_seed42,"{""catboost_quantile_055"": 0.5399999999999999, ""lgbm_l1_baseline"": 0.18, ""extra_trees_wide"": 0.18, ""catboost_quantile_055_depth8"": 0.05, ""lgbm_l1_leaf63_seed42"": 0.05}",1.03,0.6261324929555745,0.8731787480261244,0.37908623788502466,0.12682125197387564,0.005406518055574461,,,4.240575557445947e-05,reject
anchor_plus2_catboost_quantile_055_depth8_lgbm_l1_leaf63_seed42_0.07_0.03,anchor_plus2_catboost_quantile_055_depth8_lgbm_l1_leaf63_seed42_0.07_0.03,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_055_depth8+lgbm_l1_leaf63_seed42,"{""catboost_quantile_055"": 0.5399999999999999, ""lgbm_l1_baseline"": 0.18, ""extra_trees_wide"": 0.18, ""catboost_quantile_055_depth8"": 0.07, ""lgbm_l1_leaf63_seed42"": 0.03}",1.03,0.6262176918146362,0.8731585468762028,0.3792768367530696,0.12684145312379727,0.0054917169146361244,,,0.00012760461463612316,stability
anchor_plus2_catboost_quantile_055_depth8_lgbm_l1_leaf63_seed42_0.03_0.07,anchor_plus2_catboost_quantile_055_depth8_lgbm_l1_leaf63_seed42_0.03_0.07,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_055_depth8+lgbm_l1_leaf63_seed42,"{""catboost_quantile_055"": 0.5399999999999999, ""lgbm_l1_baseline"": 0.18, ""extra_trees_wide"": 0.18, ""catboost_quantile_055_depth8"": 0.03, ""lgbm_l1_leaf63_seed42"": 0.07}",1.03,0.6253383984106337,0.8731927718223853,0.377484024998882,0.12680722817761467,0.004612423510633623,,,-0.0007516887893663782,reject
anchor_plus2_catboost_quantile_055_depth8_lgbm_l1_leaf63_seed42_0.10_0.05,anchor_plus2_catboost_quantile_055_depth8_lgbm_l1_leaf63_seed42_0.10_0.05,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_055_depth8+lgbm_l1_leaf63_seed42,"{""catboost_quantile_055"": 0.51, ""lgbm_l1_baseline"": 0.17, ""extra_trees_wide"": 0.17, ""catboost_quantile_055_depth8"": 0.1, ""lgbm_l1_leaf63_seed42"": 0.05}",1.03,0.6255611141880242,0.8731916147741713,0.37793061360187696,0.12680838522582868,0.004835139288024148,,,-0.0005289730119758529,reject
anchor_plus2_catboost_quantile_055_depth4_reg_catboost_quantile_0525_depth6_0.05_0.05,anchor_plus2_catboost_quantile_055_depth4_reg_catboost_quantile_0525_depth6_0.05_0.05,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_055_depth4_reg+catboost_quantile_0525_depth6,"{""catboost_quantile_055"": 0.5399999999999999, ""lgbm_l1_baseline"": 0.18, ""extra_trees_wide"": 0.18, ""catboost_quantile_055_depth4_reg"": 0.05, ""catboost_quantile_0525_depth6"": 0.05}",1.03,0.6263757581225132,0.8730059998314794,0.37974551641354704,0.12699400016852055,0.005649783222513194,,,0.0002856709225131926,stability
anchor_plus2_catboost_quantile_055_depth4_reg_catboost_quantile_0525_depth6_0.07_0.03,anchor_plus2_catboost_quantile_055_depth4_reg_catboost_quantile_0525_depth6_0.07_0.03,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_055_depth4_reg+catboost_quantile_0525_depth6,"{""catboost_quantile_055"": 0.5399999999999999, ""lgbm_l1_baseline"": 0.18, ""extra_trees_wide"": 0.18, ""catboost_quantile_055_depth4_reg"": 0.07, ""catboost_quantile_0525_depth6"": 0.03}",1.03,0.6265391282433603,0.8730115005142662,0.3800667559724545,0.12698849948573376,0.0058131533433603,,,0.0004490410433602987,keep
anchor_plus2_catboost_quantile_055_depth4_reg_catboost_quantile_0525_depth6_0.03_0.07,anchor_plus2_catboost_quantile_055_depth4_reg_catboost_quantile_0525_depth6_0.03_0.07,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_055_depth4_reg+catboost_quantile_0525_depth6,"{""catboost_quantile_055"": 0.5399999999999999, ""lgbm_l1_baseline"": 0.18, ""extra_trees_wide"": 0.18, ""catboost_quantile_055_depth4_reg"": 0.03, ""catboost_quantile_0525_depth6"": 0.07}",1.03,0.6262664344405829,0.8729984451815711,0.3795344236995947,0.12700155481842887,0.005540459540582909,,,0.00017634724058290807,stability
anchor_plus2_catboost_quantile_055_depth4_reg_catboost_quantile_0525_depth6_0.10_0.05,anchor_plus2_catboost_quantile_055_depth4_reg_catboost_quantile_0525_depth6_0.10_0.05,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_055_depth4_reg+catboost_quantile_0525_depth6,"{""catboost_quantile_055"": 0.51, ""lgbm_l1_baseline"": 0.17, ""extra_trees_wide"": 0.17, ""catboost_quantile_055_depth4_reg"": 0.1, ""catboost_quantile_0525_depth6"": 0.05}",1.03,0.6263333983965599,0.8729591913051431,0.3797076054879766,0.12704080869485687,0.005607423496559849,,,0.0002433111965598478,stability
anchor_plus2_catboost_quantile_055_depth4_reg_lgbm_l1_leaf15_regularized_0.05_0.05,anchor_plus2_catboost_quantile_055_depth4_reg_lgbm_l1_leaf15_regularized_0.05_0.05,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_055_depth4_reg+lgbm_l1_leaf15_regularized,"{""catboost_quantile_055"": 0.5399999999999999, ""lgbm_l1_baseline"": 0.18, ""extra_trees_wide"": 0.18, ""catboost_quantile_055_depth4_reg"": 0.05, ""lgbm_l1_leaf15_regularized"": 0.05}",1.03,0.6263640433862537,0.8731153488284473,0.3796127379440602,0.12688465117155262,0.0056380684862537,,,0.0002739561862536988,stability
anchor_plus2_catboost_quantile_055_depth4_reg_lgbm_l1_leaf15_regularized_0.07_0.03,anchor_plus2_catboost_quantile_055_depth4_reg_lgbm_l1_leaf15_regularized_0.07_0.03,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_055_depth4_reg+lgbm_l1_leaf15_regularized,"{""catboost_quantile_055"": 0.5399999999999999, ""lgbm_l1_baseline"": 0.18, ""extra_trees_wide"": 0.18, ""catboost_quantile_055_depth4_reg"": 0.07, ""lgbm_l1_leaf15_regularized"": 0.03}",1.03,0.6266196715771188,0.8730789375901918,0.38016040556404573,0.12692106240980813,0.005893696677118809,,,0.000529584377118808,keep
anchor_plus2_catboost_quantile_055_depth4_reg_lgbm_l1_leaf15_regularized_0.03_0.07,anchor_plus2_catboost_quantile_055_depth4_reg_lgbm_l1_leaf15_regularized_0.03_0.07,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_055_depth4_reg+lgbm_l1_leaf15_regularized,"{""catboost_quantile_055"": 0.5399999999999999, ""lgbm_l1_baseline"": 0.18, ""extra_trees_wide"": 0.18, ""catboost_quantile_055_depth4_reg"": 0.03, ""lgbm_l1_leaf15_regularized"": 0.07}",1.03,0.6264304046032374,0.8731466532442311,0.3797141559622436,0.12685334675576887,0.005704429703237368,,,0.0003403174032373668,keep
anchor_plus2_catboost_quantile_055_depth4_reg_lgbm_l1_leaf15_regularized_0.10_0.05,anchor_plus2_catboost_quantile_055_depth4_reg_lgbm_l1_leaf15_regularized_0.10_0.05,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_055_depth4_reg+lgbm_l1_leaf15_regularized,"{""catboost_quantile_055"": 0.51, ""lgbm_l1_baseline"": 0.17, ""extra_trees_wide"": 0.17, ""catboost_quantile_055_depth4_reg"": 0.1, ""lgbm_l1_leaf15_regularized"": 0.05}",1.03,0.6265581808118925,0.873073219927549,0.380043141696236,0.1269267800724509,0.005832205911892485,,,0.0004680936118924839,keep
anchor_plus2_catboost_quantile_055_depth4_reg_lgbm_l1_seed777_0.05_0.05,anchor_plus2_catboost_quantile_055_depth4_reg_lgbm_l1_seed777_0.05_0.05,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_055_depth4_reg+lgbm_l1_seed777,"{""catboost_quantile_055"": 0.5399999999999999, ""lgbm_l1_baseline"": 0.18, ""extra_trees_wide"": 0.18, ""catboost_quantile_055_depth4_reg"": 0.05, ""lgbm_l1_seed777"": 0.05}",1.03,0.6259746078399369,0.8731345563922346,0.37881465928763913,0.1268654436077654,0.005248632939936826,,,-0.00011547936006317538,reject
anchor_plus2_catboost_quantile_055_depth4_reg_lgbm_l1_seed777_0.07_0.03,anchor_plus2_catboost_quantile_055_depth4_reg_lgbm_l1_seed777_0.07_0.03,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_055_depth4_reg+lgbm_l1_seed777,"{""catboost_quantile_055"": 0.5399999999999999, ""lgbm_l1_baseline"": 0.18, ""extra_trees_wide"": 0.18, ""catboost_quantile_055_depth4_reg"": 0.07, ""lgbm_l1_seed777"": 0.03}",1.03,0.6262802898112565,0.8730919366362356,0.37946864298627747,0.1269080633637644,0.005554314911256464,,,0.00019020261125646254,stability
anchor_plus2_catboost_quantile_055_depth4_reg_lgbm_l1_seed777_0.03_0.07,anchor_plus2_catboost_quantile_055_depth4_reg_lgbm_l1_seed777_0.03_0.07,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_055_depth4_reg+lgbm_l1_seed777,"{""catboost_quantile_055"": 0.5399999999999999, ""lgbm_l1_baseline"": 0.18, ""extra_trees_wide"": 0.18, ""catboost_quantile_055_depth4_reg"": 0.03, ""lgbm_l1_seed777"": 0.07}",1.03,0.6258221588494676,0.8731703167903481,0.3784740009085871,0.12682968320965193,0.0050961839494675365,,,-0.0002679283505324648,reject
anchor_plus2_catboost_quantile_055_depth4_reg_lgbm_l1_seed777_0.10_0.05,anchor_plus2_catboost_quantile_055_depth4_reg_lgbm_l1_seed777_0.10_0.05,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_055_depth4_reg+lgbm_l1_seed777,"{""catboost_quantile_055"": 0.51, ""lgbm_l1_baseline"": 0.17, ""extra_trees_wide"": 0.17, ""catboost_quantile_055_depth4_reg"": 0.1, ""lgbm_l1_seed777"": 0.05}",1.03,0.6263429147730002,0.8730959118218907,0.3795899177241096,0.12690408817810928,0.00561693987300016,,,0.00025282757300015835,stability
anchor_plus2_catboost_quantile_055_depth4_reg_hist_gbdt_absolute_0.05_0.05,anchor_plus2_catboost_quantile_055_depth4_reg_hist_gbdt_absolute_0.05_0.05,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_055_depth4_reg+hist_gbdt_absolute,"{""catboost_quantile_055"": 0.5399999999999999, ""lgbm_l1_baseline"": 0.18, ""extra_trees_wide"": 0.18, ""catboost_quantile_055_depth4_reg"": 0.05, ""hist_gbdt_absolute"": 0.05}",1.03,0.626264197597962,0.8731372545785181,0.379391140617406,0.12686274542148188,0.005538222697962003,,,0.00017411039796200178,stability
anchor_plus2_catboost_quantile_055_depth4_reg_hist_gbdt_absolute_0.07_0.03,anchor_plus2_catboost_quantile_055_depth4_reg_hist_gbdt_absolute_0.07_0.03,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_055_depth4_reg+hist_gbdt_absolute,"{""catboost_quantile_055"": 0.5399999999999999, ""lgbm_l1_baseline"": 0.18, ""extra_trees_wide"": 0.18, ""catboost_quantile_055_depth4_reg"": 0.07, ""hist_gbdt_absolute"": 0.03}",1.03,0.6265344299149301,0.8730927141277061,0.37997614570215427,0.1269072858722939,0.005808455014930103,,,0.0004443427149301016,keep
anchor_plus2_catboost_quantile_055_depth4_reg_hist_gbdt_absolute_0.03_0.07,anchor_plus2_catboost_quantile_055_depth4_reg_hist_gbdt_absolute_0.03_0.07,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_055_depth4_reg+hist_gbdt_absolute,"{""catboost_quantile_055"": 0.5399999999999999, ""lgbm_l1_baseline"": 0.18, ""extra_trees_wide"": 0.18, ""catboost_quantile_055_depth4_reg"": 0.03, ""hist_gbdt_absolute"": 0.07}",1.03,0.6255696476122272,0.8731741386217668,0.37796515660268754,0.12682586137823312,0.004843672712227187,,,-0.0005204395877728141,reject
anchor_plus2_catboost_quantile_055_depth4_reg_hist_gbdt_absolute_0.10_0.05,anchor_plus2_catboost_quantile_055_depth4_reg_hist_gbdt_absolute_0.10_0.05,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_055_depth4_reg+hist_gbdt_absolute,"{""catboost_quantile_055"": 0.51, ""lgbm_l1_baseline"": 0.17, ""extra_trees_wide"": 0.17, ""catboost_quantile_055_depth4_reg"": 0.1, ""hist_gbdt_absolute"": 0.05}",1.03,0.626153456417349,0.8730971653072749,0.37920974752742315,0.12690283469272515,0.005427481517348953,,,6.336921734895196e-05,stability
anchor_plus2_catboost_quantile_055_depth4_reg_lgbm_l1_leaf63_seed42_0.05_0.05,anchor_plus2_catboost_quantile_055_depth4_reg_lgbm_l1_leaf63_seed42_0.05_0.05,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_055_depth4_reg+lgbm_l1_leaf63_seed42,"{""catboost_quantile_055"": 0.5399999999999999, ""lgbm_l1_baseline"": 0.18, ""extra_trees_wide"": 0.18, ""catboost_quantile_055_depth4_reg"": 0.05, ""lgbm_l1_leaf63_seed42"": 0.05}",1.03,0.6264077488216544,0.8731335272962648,0.37968197034704404,0.1268664727037352,0.005681773921654365,,,0.00031766162165436373,keep
anchor_plus2_catboost_quantile_055_depth4_reg_lgbm_l1_leaf63_seed42_0.07_0.03,anchor_plus2_catboost_quantile_055_depth4_reg_lgbm_l1_leaf63_seed42_0.07_0.03,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_055_depth4_reg+lgbm_l1_leaf63_seed42,"{""catboost_quantile_055"": 0.5399999999999999, ""lgbm_l1_baseline"": 0.18, ""extra_trees_wide"": 0.18, ""catboost_quantile_055_depth4_reg"": 0.07, ""lgbm_l1_leaf63_seed42"": 0.03}",1.03,0.6264778260670001,0.8730924784049278,0.37986317372907236,0.12690752159507226,0.005751851167000055,,,0.00038773886700005367,keep
anchor_plus2_catboost_quantile_055_depth4_reg_lgbm_l1_leaf63_seed42_0.03_0.07,anchor_plus2_catboost_quantile_055_depth4_reg_lgbm_l1_leaf63_seed42_0.03_0.07,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_055_depth4_reg+lgbm_l1_leaf63_seed42,"{""catboost_quantile_055"": 0.5399999999999999, ""lgbm_l1_baseline"": 0.18, ""extra_trees_wide"": 0.18, ""catboost_quantile_055_depth4_reg"": 0.03, ""lgbm_l1_leaf63_seed42"": 0.07}",1.03,0.6258612026177197,0.873166961243298,0.37855544399214147,0.12683303875670207,0.0051352277177196815,,,-0.00022888458228031983,reject
anchor_plus2_catboost_quantile_055_depth4_reg_lgbm_l1_leaf63_seed42_0.10_0.05,anchor_plus2_catboost_quantile_055_depth4_reg_lgbm_l1_leaf63_seed42_0.10_0.05,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_055_depth4_reg+lgbm_l1_leaf63_seed42,"{""catboost_quantile_055"": 0.51, ""lgbm_l1_baseline"": 0.17, ""extra_trees_wide"": 0.17, ""catboost_quantile_055_depth4_reg"": 0.1, ""lgbm_l1_leaf63_seed42"": 0.05}",1.03,0.6264016801630471,0.8730958470895771,0.37970751323651714,0.1269041529104229,0.0056757052630470595,,,0.0003115929630470582,keep
anchor_plus2_catboost_quantile_0525_depth6_lgbm_l1_leaf15_regularized_0.05_0.05,anchor_plus2_catboost_quantile_0525_depth6_lgbm_l1_leaf15_regularized_0.05_0.05,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_0525_depth6+lgbm_l1_leaf15_regularized,"{""catboost_quantile_055"": 0.5399999999999999, ""lgbm_l1_baseline"": 0.18, ""extra_trees_wide"": 0.18, ""catboost_quantile_0525_depth6"": 0.05, ""lgbm_l1_leaf15_regularized"": 0.05}",1.03,0.6259262564738405,0.8730966288980092,0.3787558840496718,0.12690337110199076,0.005200281573840448,,,-0.00016383072615955285,reject
anchor_plus2_catboost_quantile_0525_depth6_lgbm_l1_leaf15_regularized_0.07_0.03,anchor_plus2_catboost_quantile_0525_depth6_lgbm_l1_leaf15_regularized_0.07_0.03,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_0525_depth6+lgbm_l1_leaf15_regularized,"{""catboost_quantile_055"": 0.5399999999999999, ""lgbm_l1_baseline"": 0.18, ""extra_trees_wide"": 0.18, ""catboost_quantile_0525_depth6"": 0.07, ""lgbm_l1_leaf15_regularized"": 0.03}",1.03,0.625963633888049,0.8730549911067385,0.3788722766693595,0.12694500889326152,0.005237658988048954,,,-0.00012645331195104692,reject
anchor_plus2_catboost_quantile_0525_depth6_lgbm_l1_leaf15_regularized_0.03_0.07,anchor_plus2_catboost_quantile_0525_depth6_lgbm_l1_leaf15_regularized_0.03_0.07,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_0525_depth6+lgbm_l1_leaf15_regularized,"{""catboost_quantile_055"": 0.5399999999999999, ""lgbm_l1_baseline"": 0.18, ""extra_trees_wide"": 0.18, ""catboost_quantile_0525_depth6"": 0.03, ""lgbm_l1_leaf15_regularized"": 0.07}",1.03,0.6258583651544087,0.8731330040617034,0.37858372624711417,0.12686699593829667,0.005132390254408703,,,-0.00023172204559129828,reject
anchor_plus2_catboost_quantile_0525_depth6_lgbm_l1_leaf15_regularized_0.10_0.05,anchor_plus2_catboost_quantile_0525_depth6_lgbm_l1_leaf15_regularized_0.10_0.05,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_0525_depth6+lgbm_l1_leaf15_regularized,"{""catboost_quantile_055"": 0.51, ""lgbm_l1_baseline"": 0.17, ""extra_trees_wide"": 0.17, ""catboost_quantile_0525_depth6"": 0.1, ""lgbm_l1_leaf15_regularized"": 0.05}",1.03,0.6260852095133868,0.8730401416177791,0.3791302774089944,0.12695985838222087,0.005359234613386721,,,-4.877686613280474e-06,reject
anchor_plus2_catboost_quantile_0525_depth6_lgbm_l1_seed777_0.05_0.05,anchor_plus2_catboost_quantile_0525_depth6_lgbm_l1_seed777_0.05_0.05,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_0525_depth6+lgbm_l1_seed777,"{""catboost_quantile_055"": 0.5399999999999999, ""lgbm_l1_baseline"": 0.18, ""extra_trees_wide"": 0.18, ""catboost_quantile_0525_depth6"": 0.05, ""lgbm_l1_seed777"": 0.05}",1.03,0.6261151787576145,0.8731147405049711,0.3791156170102579,0.12688525949502896,0.005389203857614433,,,2.5091557614431714e-05,stability
anchor_plus2_catboost_quantile_0525_depth6_lgbm_l1_seed777_0.07_0.03,anchor_plus2_catboost_quantile_0525_depth6_lgbm_l1_seed777_0.07_0.03,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_0525_depth6+lgbm_l1_seed777,"{""catboost_quantile_055"": 0.5399999999999999, ""lgbm_l1_baseline"": 0.18, ""extra_trees_wide"": 0.18, ""catboost_quantile_0525_depth6"": 0.07, ""lgbm_l1_seed777"": 0.03}",1.03,0.6262329676829994,0.8730669752863428,0.37939896007965607,0.1269330247136572,0.005506992782999376,,,0.00014288048299937461,stability
anchor_plus2_catboost_quantile_0525_depth6_lgbm_l1_seed777_0.03_0.07,anchor_plus2_catboost_quantile_0525_depth6_lgbm_l1_seed777_0.03_0.07,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide+catboost_quantile_0525_depth6+lgbm_l1_seed777,"{""catboost_quantile_055"": 0.5399999999999999, ""lgbm_l1_baseline"": 0.18, ""extra_trees_wide"": 0.18, ""catboost_quantile_0525_depth6"": 0.03, ""lgbm_l1_seed777"": 0.07}",1.03,0.6255614876575559,0.873157010858273,0.3779659644568387,0.12684298914172698,0.004835512757555893,,,-0.0005285995424441081,reject
