model_id,month,score,one_minus_nmae,ficr,avg_nmae,eligible_hours
catboost_quantile_055__alpha,10,0.6090809373160024,0.8770195911057638,0.3411422835262412,0.12298040889423618,895
catboost_quantile_055__alpha,11,0.6034752029780666,0.8652462928124075,0.34170411314372556,0.13475370718759247,963
catboost_quantile_055__alpha,12,0.6669325607256249,0.8836508910688007,0.450214230382449,0.11634910893119932,2038
catboost_quantile_0575_depth6__alpha,1,0.6328070924103897,0.8547014477567548,0.41091273706402465,0.1452985522432452,1492
catboost_quantile_0575_depth6__alpha,2,0.6233116705563931,0.8609493015844198,0.3856740395283664,0.13905069841558015,772
catboost_quantile_0575_depth6__alpha,3,0.6214620262567747,0.8579702456533894,0.3849538068601601,0.14202975434661058,1587
catboost_quantile_0575_depth6__alpha,4,0.6197819524612495,0.8842915090597194,0.35527239586277953,0.11570849094028059,1166
catboost_quantile_0575_depth6__alpha,5,0.6316548917012754,0.8738342774062734,0.3894755059962775,0.12616572259372663,1545
catboost_quantile_0575_depth6__alpha,6,0.6067385730737944,0.8718526268687224,0.3416245192788665,0.12814737313127753,970
catboost_quantile_0575_depth6__alpha,7,0.6135685012627266,0.8660988630560178,0.36103813946943536,0.13390113694398223,1577
catboost_quantile_0575_depth6__alpha,8,0.6023877311834722,0.8646728685128419,0.34010259385410246,0.13532713148715816,689
catboost_quantile_0575_depth6__alpha,9,0.6367866472715251,0.8923363517624479,0.38123694278060233,0.10766364823755215,837
catboost_quantile_0575_depth6__alpha,10,0.6229149607475154,0.8781342441763995,0.36769567731863134,0.12186575582360047,895
catboost_quantile_0575_depth6__alpha,11,0.6219386764400369,0.8674266562255324,0.3764506966545413,0.13257334377446764,963
catboost_quantile_0575_depth6__alpha,12,0.6669967243564154,0.8832661959522643,0.4507272527605665,0.11673380404773574,2038
catboost_quantile_060_depth6__alpha,1,0.6363139701278361,0.8526560237827158,0.41997191647295645,0.14734397621728423,1492
catboost_quantile_060_depth6__alpha,2,0.6245809633992093,0.8621448259759112,0.38701710082250734,0.13785517402408873,772
catboost_quantile_060_depth6__alpha,3,0.6122356103997589,0.8568780369786417,0.3675931838208761,0.14312196302135824,1587
catboost_quantile_060_depth6__alpha,4,0.6281080867397264,0.8845635114155751,0.3716526620638776,0.11543648858442494,1166
catboost_quantile_060_depth6__alpha,5,0.6267941149728871,0.8721798587932615,0.3814083711525125,0.12782014120673849,1545
catboost_quantile_060_depth6__alpha,6,0.5929031196958734,0.8675570539432036,0.3182491854485432,0.13244294605679646,970
catboost_quantile_060_depth6__alpha,7,0.6093028696912486,0.8639494348837156,0.3546563044987816,0.1360505651162844,1577
catboost_quantile_060_depth6__alpha,8,0.6021963745692935,0.8663086798834185,0.33808406925516854,0.13369132011658147,689
catboost_quantile_060_depth6__alpha,9,0.6398149873287197,0.8916329656334878,0.3879970090239515,0.10836703436651222,837
catboost_quantile_060_depth6__alpha,10,0.6176814310513458,0.8785480434575154,0.3568148186451761,0.12145195654248468,895
catboost_quantile_060_depth6__alpha,11,0.6315835873081959,0.8729019310158059,0.39026524360058573,0.1270980689841941,963
catboost_quantile_060_depth6__alpha,12,0.6698801288678691,0.8814310448714405,0.45832921286429756,0.11856895512855943,2038
catboost_rmse__alpha,1,0.615146204039999,0.8556156872653438,0.37467672081465425,0.14438431273465627,1492
catboost_rmse__alpha,2,0.5896082168958501,0.8578593112811875,0.32135712251051257,0.1421406887188125,772
catboost_rmse__alpha,3,0.5992333895275267,0.8580749698026904,0.34039180925236295,0.14192503019730965,1587
catboost_rmse__alpha,4,0.6215207895527467,0.8858338140240238,0.3572077650814696,0.11416618597597612,1166
catboost_rmse__alpha,5,0.6264345666891165,0.8771965721441848,0.3756725612340482,0.12280342785581526,1545
catboost_rmse__alpha,6,0.6040184664047143,0.8774563121290636,0.330580620680365,0.12254368787093639,970
catboost_rmse__alpha,7,0.6064573560796216,0.8621787088630042,0.35073600329623894,0.1378212911369958,1577
catboost_rmse__alpha,8,0.5962630835074704,0.867119076122223,0.32540709089271774,0.13288092387777692,689
catboost_rmse__alpha,9,0.6360799155912094,0.8956074221753509,0.37655240900706777,0.10439257782464911,837
catboost_rmse__alpha,10,0.6185270651123217,0.8811601926918959,0.35589393753274745,0.11883980730810405,895
catboost_rmse__alpha,11,0.5795106295766748,0.8645960661847875,0.294425192968562,0.13540393381521257,963
catboost_rmse__alpha,12,0.6408541718092049,0.8799193923728975,0.40178895124551217,0.12008060762710253,2038
ebm_bins192_inter12__alpha,1,0.588160320815419,0.8422308289462883,0.33408981268454974,0.15776917105371174,1492
ebm_bins192_inter12__alpha,2,0.5954654531628775,0.8563564876642766,0.33457441866147836,0.1436435123357234,772
ebm_bins192_inter12__alpha,3,0.5855573522797876,0.8488728232008588,0.3222418813587164,0.1511271767991412,1587
ebm_bins192_inter12__alpha,4,0.6250793269571321,0.8810907449214405,0.36906790899282366,0.11890925507855948,1166
ebm_bins192_inter12__alpha,5,0.5974442770285362,0.8628497467374593,0.33203880731961316,0.1371502532625407,1545
ebm_bins192_inter12__alpha,6,0.5920128141554858,0.8707120370993863,0.31331359121158525,0.1292879629006137,970
ebm_bins192_inter12__alpha,7,0.578048079294796,0.8512928603999093,0.3048032981896827,0.1487071396000907,1577
ebm_bins192_inter12__alpha,8,0.5978565389210129,0.8672399535532953,0.32847312428873043,0.13276004644670467,689
ebm_bins192_inter12__alpha,9,0.6208721143351319,0.8903158057126955,0.3514284229575683,0.10968419428730451,837
ebm_bins192_inter12__alpha,10,0.5839404288765013,0.8674737808580539,0.30040707689494867,0.1325262191419461,895
ebm_bins192_inter12__alpha,11,0.596275532799259,0.8594749042883788,0.3330761613101393,0.1405250957116212,963
ebm_bins192_inter12__alpha,12,0.6236384057562989,0.8732554904884271,0.37402132102417074,0.1267445095115729,2038
ebm_low_interaction__alpha,1,0.5901783864887915,0.8409335885557483,0.3394231844218348,0.15906641144425168,1492
ebm_low_interaction__alpha,2,0.5880541420602319,0.8586549198673739,0.31745336425308984,0.14134508013262617,772
ebm_low_interaction__alpha,3,0.582586932794966,0.850048946983999,0.315124918605933,0.149951053016001,1587
ebm_low_interaction__alpha,4,0.6217801089024944,0.8801940247778636,0.36336619302712503,0.11980597522213639,1166
ebm_low_interaction__alpha,5,0.6021763199030312,0.8636077958175514,0.34074484398851096,0.13639220418244857,1545
ebm_low_interaction__alpha,6,0.5884536601193568,0.8692408126873759,0.30766650755133784,0.13075918731262412,970
ebm_low_interaction__alpha,7,0.5798016015759678,0.852178947891401,0.3074242552605347,0.14782105210859903,1577
ebm_low_interaction__alpha,8,0.604133170146557,0.8682250032525939,0.34004133704052003,0.13177499674740611,689
ebm_low_interaction__alpha,9,0.6290275955623467,0.8924697939039271,0.36558539722076616,0.10753020609607289,837
ebm_low_interaction__alpha,10,0.6034465922175973,0.8741052664908473,0.3327879179443473,0.12589473350915273,895
ebm_low_interaction__alpha,11,0.5916986143143402,0.8623592779331064,0.3210379506955741,0.1376407220668936,963
ebm_low_interaction__alpha,12,0.6221842256080727,0.8719467183471947,0.3724217328689508,0.1280532816528053,2038
elastic_net_stronger_l1__alpha,1,0.6047561820116648,0.8530955577342942,0.35641680628903544,0.1469044422657058,1492
elastic_net_stronger_l1__alpha,2,0.5658234514472973,0.838309137947583,0.2933377649470115,0.16169086205241698,772
elastic_net_stronger_l1__alpha,3,0.5922795790042531,0.8562061650909881,0.328352992917518,0.14379383490901188,1587
elastic_net_stronger_l1__alpha,4,0.5957297443850436,0.8792306677332928,0.3122288210367943,0.12076933226670712,1166
elastic_net_stronger_l1__alpha,5,0.5922759837079263,0.8668660822416673,0.31768588517418533,0.1331339177583327,1545
elastic_net_stronger_l1__alpha,6,0.594733856328886,0.8725769453906808,0.3168907672670912,0.12742305460931921,970
elastic_net_stronger_l1__alpha,7,0.5638601268070894,0.8458686509577698,0.2818516026564091,0.1541313490422303,1577
elastic_net_stronger_l1__alpha,8,0.5899189617036811,0.8753786259789066,0.30445929742845557,0.12462137402109345,689
elastic_net_stronger_l1__alpha,9,0.6256673445415833,0.8922327135070958,0.35910197557607093,0.10776728649290424,837
elastic_net_stronger_l1__alpha,10,0.5877785927759258,0.8643342587905158,0.31122292676133584,0.1356657412094842,895
elastic_net_stronger_l1__alpha,11,0.5508595396354972,0.8432736096037488,0.2584454696672456,0.15672639039625122,963
elastic_net_stronger_l1__alpha,12,0.6032849058145319,0.8690749337670782,0.3374948778619855,0.1309250662329218,2038
elastic_net__alpha,1,0.6030455882530942,0.8532575861453723,0.352833590360816,0.1467424138546277,1492
elastic_net__alpha,2,0.5591048192605823,0.8292428277339081,0.28896681078725656,0.17075717226609188,772
elastic_net__alpha,3,0.5857060956874606,0.8563262224853425,0.3150859688895787,0.14367377751465746,1587
elastic_net__alpha,4,0.5845480492307218,0.8736719249317653,0.2954241735296783,0.1263280750682347,1166
elastic_net__alpha,5,0.5857894961808916,0.8625993138307736,0.3089796785310095,0.13740068616922638,1545
elastic_net__alpha,6,0.591081188317767,0.8729700435922086,0.30919233304332544,0.12702995640779138,970
elastic_net__alpha,7,0.5726591250511359,0.8508452341551281,0.29447301594714376,0.14915476584487186,1577
elastic_net__alpha,8,0.5905216381508542,0.8728244297854957,0.3082188465162128,0.12717557021450435,689
elastic_net__alpha,9,0.6220429343611096,0.8896865817365348,0.35439928698568446,0.1103134182634652,837
elastic_net__alpha,10,0.5685568691567884,0.8566105977559166,0.2805031405576601,0.14338940224408334,895
elastic_net__alpha,11,0.5523059643448531,0.83774758139825,0.2668643472914563,0.16225241860174996,963
elastic_net__alpha,12,0.5939485179408477,0.8662851636426429,0.32161187223905247,0.13371483635735718,2038
explainable_boosting__alpha,1,0.5843535955372824,0.8420040075876792,0.3267031834868855,0.15799599241232073,1492
explainable_boosting__alpha,2,0.5905704700806522,0.8549368860369384,0.326204054124366,0.1450631139630616,772
explainable_boosting__alpha,3,0.5802276491195268,0.8474984850150935,0.31295681322396024,0.15250151498490652,1587
explainable_boosting__alpha,4,0.6232760312975254,0.8802760704197072,0.36627599217534357,0.11972392958029272,1166
explainable_boosting__alpha,5,0.6017554199917832,0.8633775471445,0.34013329283906635,0.13662245285549998,1545
explainable_boosting__alpha,6,0.5930328451748231,0.8699868651634145,0.31607882518623176,0.13001313483658553,970
