ensemble_id,model_id,members,weights,best_alpha,alpha_score,alpha_1_nmae,alpha_ficr,avg_nmae,delta_vs_baseline,worst_month_score,high_generation_score
w2_lgbm_extra_trees_wide_0.95,w2_lgbm_extra_trees_wide_0.95,lgbm_l1_baseline+extra_trees_wide,"{""lgbm_l1_baseline"": 0.95, ""extra_trees_wide"": 0.050000000000000044}",1.03,0.6210719188741292,0.8715773621345148,0.3705664756137437,0.12842263786548522,0.0003459439741291259,,
w2_lgbm_extra_trees_wide_1.00,w2_lgbm_extra_trees_wide_1.00,lgbm_l1_baseline+extra_trees_wide,"{""lgbm_l1_baseline"": 1.0, ""extra_trees_wide"": 0.0}",1.03,0.6213552467009833,0.8712021483970117,0.37150834500495483,0.12879785160298826,0.0006292718009832665,,
w2_lgbm_autogluon_tabular_0.50,w2_lgbm_autogluon_tabular_0.50,lgbm_l1_baseline+autogluon_tabular,"{""lgbm_l1_baseline"": 0.5, ""autogluon_tabular"": 0.5}",1.03,0.6171551688187765,0.8722933406644147,0.36201699697313844,0.1277066593355853,-0.00357080608122351,,
w2_lgbm_autogluon_tabular_0.55,w2_lgbm_autogluon_tabular_0.55,lgbm_l1_baseline+autogluon_tabular,"{""lgbm_l1_baseline"": 0.55, ""autogluon_tabular"": 0.44999999999999996}",1.03,0.6178423215556509,0.8724088273898589,0.3632758157214429,0.1275911726101411,-0.0028836533443491463,,
w2_lgbm_autogluon_tabular_0.60,w2_lgbm_autogluon_tabular_0.60,lgbm_l1_baseline+autogluon_tabular,"{""lgbm_l1_baseline"": 0.6, ""autogluon_tabular"": 0.4}",1.03,0.6181449775233635,0.872471458241509,0.3638184968052181,0.12752854175849104,-0.002580997376636529,,
w2_lgbm_autogluon_tabular_0.65,w2_lgbm_autogluon_tabular_0.65,lgbm_l1_baseline+autogluon_tabular,"{""lgbm_l1_baseline"": 0.65, ""autogluon_tabular"": 0.35}",1.03,0.6191859392304606,0.8724898034962355,0.3658820749646858,0.12751019650376447,-0.001540035669539419,,
w2_lgbm_autogluon_tabular_0.70,w2_lgbm_autogluon_tabular_0.70,lgbm_l1_baseline+autogluon_tabular,"{""lgbm_l1_baseline"": 0.7, ""autogluon_tabular"": 0.30000000000000004}",1.03,0.6201846133906189,0.8724587040702263,0.36791052271101155,0.12754129592977376,-0.0005413615093811108,,
w2_lgbm_autogluon_tabular_0.75,w2_lgbm_autogluon_tabular_0.75,lgbm_l1_baseline+autogluon_tabular,"{""lgbm_l1_baseline"": 0.75, ""autogluon_tabular"": 0.25}",1.03,0.6210097136125462,0.872379963198632,0.3696394640264605,0.12762003680136802,0.00028373871254616656,,
w2_lgbm_autogluon_tabular_0.80,w2_lgbm_autogluon_tabular_0.80,lgbm_l1_baseline+autogluon_tabular,"{""lgbm_l1_baseline"": 0.8, ""autogluon_tabular"": 0.19999999999999996}",1.03,0.620916483512681,0.8722432755527519,0.36958969147261006,0.12775672444724806,0.00019050861268099517,,
w2_lgbm_autogluon_tabular_0.85,w2_lgbm_autogluon_tabular_0.85,lgbm_l1_baseline+autogluon_tabular,"{""lgbm_l1_baseline"": 0.85, ""autogluon_tabular"": 0.15000000000000002}",1.03,0.6205768259351516,0.8720525402230684,0.3691011116472347,0.12794745977693153,-0.00014914896484841123,,
w2_lgbm_autogluon_tabular_0.90,w2_lgbm_autogluon_tabular_0.90,lgbm_l1_baseline+autogluon_tabular,"{""lgbm_l1_baseline"": 0.9, ""autogluon_tabular"": 0.09999999999999998}",1.03,0.6211251801172192,0.8718145814646231,0.3704357787698153,0.12818541853537693,0.00039920521721914515,,
w2_lgbm_autogluon_tabular_0.95,w2_lgbm_autogluon_tabular_0.95,lgbm_l1_baseline+autogluon_tabular,"{""lgbm_l1_baseline"": 0.95, ""autogluon_tabular"": 0.050000000000000044}",1.03,0.6209194129421227,0.8715298577328999,0.37030896815134556,0.12847014226710005,0.00019343804212268445,,
w2_lgbm_autogluon_tabular_1.00,w2_lgbm_autogluon_tabular_1.00,lgbm_l1_baseline+autogluon_tabular,"{""lgbm_l1_baseline"": 1.0, ""autogluon_tabular"": 0.0}",1.03,0.6213552467009833,0.8712021483970117,0.37150834500495483,0.12879785160298826,0.0006292718009832665,,
w2_lgbm_random_forest_wide_0.50,w2_lgbm_random_forest_wide_0.50,lgbm_l1_baseline+random_forest_wide,"{""lgbm_l1_baseline"": 0.5, ""random_forest_wide"": 0.5}",1.03,0.6157565093533467,0.8719690949285406,0.35954392377815275,0.1280309050714594,-0.00496946554665334,,
w2_lgbm_random_forest_wide_0.55,w2_lgbm_random_forest_wide_0.55,lgbm_l1_baseline+random_forest_wide,"{""lgbm_l1_baseline"": 0.55, ""random_forest_wide"": 0.44999999999999996}",1.03,0.6168973627813367,0.8720883745143424,0.3617063510483309,0.12791162548565757,-0.003828612118663366,,
w2_lgbm_random_forest_wide_0.60,w2_lgbm_random_forest_wide_0.60,lgbm_l1_baseline+random_forest_wide,"{""lgbm_l1_baseline"": 0.6, ""random_forest_wide"": 0.4}",1.03,0.6175092796697687,0.8721604561366093,0.36285810320292794,0.12783954386339072,-0.003216695230231381,,
w2_lgbm_random_forest_wide_0.65,w2_lgbm_random_forest_wide_0.65,lgbm_l1_baseline+random_forest_wide,"{""lgbm_l1_baseline"": 0.65, ""random_forest_wide"": 0.35}",1.03,0.6184516937351927,0.872192785146016,0.3647106023243695,0.12780721485398408,-0.0022742811648073236,,
w2_lgbm_random_forest_wide_0.70,w2_lgbm_random_forest_wide_0.70,lgbm_l1_baseline+random_forest_wide,"{""lgbm_l1_baseline"": 0.7, ""random_forest_wide"": 0.30000000000000004}",1.03,0.6191179987233065,0.8721818005047512,0.3660541969418618,0.12781819949524872,-0.0016079761766935041,,
w2_lgbm_random_forest_wide_0.75,w2_lgbm_random_forest_wide_0.75,lgbm_l1_baseline+random_forest_wide,"{""lgbm_l1_baseline"": 0.75, ""random_forest_wide"": 0.25}",1.03,0.6201781021880114,0.8721299117637897,0.36822629261223305,0.12787008823621024,-0.0005478727119886395,,
w2_lgbm_random_forest_wide_0.80,w2_lgbm_random_forest_wide_0.80,lgbm_l1_baseline+random_forest_wide,"{""lgbm_l1_baseline"": 0.8, ""random_forest_wide"": 0.19999999999999996}",1.03,0.6204097546449938,0.8720345233435455,0.36878498594644227,0.12796547665645452,-0.00031622025500621653,,
w2_lgbm_random_forest_wide_0.85,w2_lgbm_random_forest_wide_0.85,lgbm_l1_baseline+random_forest_wide,"{""lgbm_l1_baseline"": 0.85, ""random_forest_wide"": 0.15000000000000002}",1.03,0.6204685403972608,0.8718965544229078,0.3690405263716139,0.1281034455770922,-0.00025743450273918445,,
w2_lgbm_random_forest_wide_0.90,w2_lgbm_random_forest_wide_0.90,lgbm_l1_baseline+random_forest_wide,"{""lgbm_l1_baseline"": 0.9, ""random_forest_wide"": 0.09999999999999998}",1.03,0.6204845312425264,0.8717093697404749,0.3692596927445781,0.12829063025952514,-0.00024144365747358343,,
w2_lgbm_random_forest_wide_0.95,w2_lgbm_random_forest_wide_0.95,lgbm_l1_baseline+random_forest_wide,"{""lgbm_l1_baseline"": 0.95, ""random_forest_wide"": 0.050000000000000044}",1.03,0.6211895428478353,0.8714762541326062,0.37090283156306453,0.12852374586739376,0.0004635679478353083,,
w2_lgbm_random_forest_wide_1.00,w2_lgbm_random_forest_wide_1.00,lgbm_l1_baseline+random_forest_wide,"{""lgbm_l1_baseline"": 1.0, ""random_forest_wide"": 0.0}",1.03,0.6213552467009833,0.8712021483970117,0.37150834500495483,0.12879785160298826,0.0006292718009832665,,
w2_lgbm_pycaret_compare_0.50,w2_lgbm_pycaret_compare_0.50,lgbm_l1_baseline+pycaret_compare,"{""lgbm_l1_baseline"": 0.5, ""pycaret_compare"": 0.5}",1.03,0.6156115244314391,0.8724156781862971,0.35880737067658114,0.1275843218137029,-0.00511445046856096,,
w2_lgbm_pycaret_compare_0.55,w2_lgbm_pycaret_compare_0.55,lgbm_l1_baseline+pycaret_compare,"{""lgbm_l1_baseline"": 0.55, ""pycaret_compare"": 0.44999999999999996}",1.03,0.6162664686082896,0.8725094320822396,0.3600235051343396,0.12749056791776037,-0.0044595062917104356,,
w2_lgbm_pycaret_compare_0.60,w2_lgbm_pycaret_compare_0.60,lgbm_l1_baseline+pycaret_compare,"{""lgbm_l1_baseline"": 0.6, ""pycaret_compare"": 0.4}",1.03,0.6175679554310559,0.8725555335484284,0.3625803773136835,0.1274444664515716,-0.0031580194689441177,,
w2_lgbm_pycaret_compare_0.65,w2_lgbm_pycaret_compare_0.65,lgbm_l1_baseline+pycaret_compare,"{""lgbm_l1_baseline"": 0.65, ""pycaret_compare"": 0.35}",1.03,0.6179118194901714,0.8725508105530426,0.36327282842730013,0.12744918944695735,-0.002814155409828656,,
w2_lgbm_pycaret_compare_0.70,w2_lgbm_pycaret_compare_0.70,lgbm_l1_baseline+pycaret_compare,"{""lgbm_l1_baseline"": 0.7, ""pycaret_compare"": 0.30000000000000004}",1.03,0.6186851948478156,0.8724995343435931,0.36487085535203806,0.1275004656564069,-0.0020407800521844432,,
w2_lgbm_pycaret_compare_0.75,w2_lgbm_pycaret_compare_0.75,lgbm_l1_baseline+pycaret_compare,"{""lgbm_l1_baseline"": 0.75, ""pycaret_compare"": 0.25}",1.03,0.6194922993792789,0.8724007126230381,0.3665838861355195,0.12759928737696194,-0.001233675520721178,,
w2_lgbm_pycaret_compare_0.80,w2_lgbm_pycaret_compare_0.80,lgbm_l1_baseline+pycaret_compare,"{""lgbm_l1_baseline"": 0.8, ""pycaret_compare"": 0.19999999999999996}",1.03,0.6200974545743496,0.8722606244299996,0.36793428471869966,0.1277393755700004,-0.0006285203256504168,,
w2_lgbm_pycaret_compare_0.85,w2_lgbm_pycaret_compare_0.85,lgbm_l1_baseline+pycaret_compare,"{""lgbm_l1_baseline"": 0.85, ""pycaret_compare"": 0.15000000000000002}",1.03,0.6207865675684059,0.8720682150608489,0.36950492007596303,0.1279317849391511,6.059266840585664e-05,,
w2_lgbm_pycaret_compare_0.90,w2_lgbm_pycaret_compare_0.90,lgbm_l1_baseline+pycaret_compare,"{""lgbm_l1_baseline"": 0.9, ""pycaret_compare"": 0.09999999999999998}",1.03,0.6205630158518176,0.8718324552980016,0.3692935764056336,0.1281675447019984,-0.00016295904818242057,,
w2_lgbm_pycaret_compare_0.95,w2_lgbm_pycaret_compare_0.95,lgbm_l1_baseline+pycaret_compare,"{""lgbm_l1_baseline"": 0.95, ""pycaret_compare"": 0.050000000000000044}",1.03,0.6209958329212154,0.8715390762823443,0.37045258956008653,0.12846092371765572,0.0002698580212153745,,
w2_lgbm_pycaret_compare_1.00,w2_lgbm_pycaret_compare_1.00,lgbm_l1_baseline+pycaret_compare,"{""lgbm_l1_baseline"": 1.0, ""pycaret_compare"": 0.0}",1.03,0.6213552467009833,0.8712021483970117,0.37150834500495483,0.12879785160298826,0.0006292718009832665,,
w2_lgbm_ngboost_normal_0.50,w2_lgbm_ngboost_normal_0.50,lgbm_l1_baseline+ngboost_normal,"{""lgbm_l1_baseline"": 0.5, ""ngboost_normal"": 0.5}",1.03,0.6156024303158636,0.8714592190430386,0.3597456415886886,0.12854078095696142,-0.005123544584136441,,
w2_lgbm_ngboost_normal_0.55,w2_lgbm_ngboost_normal_0.55,lgbm_l1_baseline+ngboost_normal,"{""lgbm_l1_baseline"": 0.55, ""ngboost_normal"": 0.44999999999999996}",1.03,0.6162512835404851,0.8716779343902843,0.3608246326906859,0.12832206560971574,-0.0044746913595149485,,
w2_lgbm_ngboost_normal_0.60,w2_lgbm_ngboost_normal_0.60,lgbm_l1_baseline+ngboost_normal,"{""lgbm_l1_baseline"": 0.6, ""ngboost_normal"": 0.4}",1.03,0.617330927932545,0.8718452377579541,0.36281661810713595,0.1281547622420459,-0.003395046967455073,,
w2_lgbm_ngboost_normal_0.65,w2_lgbm_ngboost_normal_0.65,lgbm_l1_baseline+ngboost_normal,"{""lgbm_l1_baseline"": 0.65, ""ngboost_normal"": 0.35}",1.03,0.6178351151888043,0.8719573847665762,0.3637128456110323,0.1280426152334237,-0.002890859711195737,,
w2_lgbm_ngboost_normal_0.70,w2_lgbm_ngboost_normal_0.70,lgbm_l1_baseline+ngboost_normal,"{""lgbm_l1_baseline"": 0.7, ""ngboost_normal"": 0.30000000000000004}",1.03,0.6185672504760985,0.872016348749233,0.365118152202964,0.12798365125076705,-0.0021587244239015257,,
w2_lgbm_ngboost_normal_0.75,w2_lgbm_ngboost_normal_0.75,lgbm_l1_baseline+ngboost_normal,"{""lgbm_l1_baseline"": 0.75, ""ngboost_normal"": 0.25}",1.03,0.619248074565092,0.8720165100695123,0.36647963906067166,0.1279834899304877,-0.0014779003349080222,,
w2_lgbm_ngboost_normal_0.80,w2_lgbm_ngboost_normal_0.80,lgbm_l1_baseline+ngboost_normal,"{""lgbm_l1_baseline"": 0.8, ""ngboost_normal"": 0.19999999999999996}",1.03,0.6197180937674709,0.8719640722043503,0.3674721153305915,0.12803592779564968,-0.0010078811325291426,,
w2_lgbm_ngboost_normal_0.85,w2_lgbm_ngboost_normal_0.85,lgbm_l1_baseline+ngboost_normal,"{""lgbm_l1_baseline"": 0.85, ""ngboost_normal"": 0.15000000000000002}",1.03,0.619365073246494,0.8718513254181919,0.36687882107479625,0.1281486745818081,-0.001360901653505997,,
w2_lgbm_ngboost_normal_0.90,w2_lgbm_ngboost_normal_0.90,lgbm_l1_baseline+ngboost_normal,"{""lgbm_l1_baseline"": 0.9, ""ngboost_normal"": 0.09999999999999998}",1.03,0.6202902390871277,0.8716858833438805,0.3688945948303748,0.12831411665611947,-0.0004357358128723732,,
w2_lgbm_ngboost_normal_0.95,w2_lgbm_ngboost_normal_0.95,lgbm_l1_baseline+ngboost_normal,"{""lgbm_l1_baseline"": 0.95, ""ngboost_normal"": 0.050000000000000044}",1.03,0.6209648484303326,0.8714684463335434,0.3704612505271218,0.12853155366645663,0.00023887353033258396,,
w2_lgbm_ngboost_normal_1.00,w2_lgbm_ngboost_normal_1.00,lgbm_l1_baseline+ngboost_normal,"{""lgbm_l1_baseline"": 1.0, ""ngboost_normal"": 0.0}",1.03,0.6213552467009833,0.8712021483970117,0.37150834500495483,0.12879785160298826,0.0006292718009832665,,
w2_lgbm_explainable_boosting_0.50,w2_lgbm_explainable_boosting_0.50,lgbm_l1_baseline+explainable_boosting,"{""lgbm_l1_baseline"": 0.5, ""explainable_boosting"": 0.5}",1.03,0.6162940233651628,0.8719888456632487,0.36059920106707694,0.12801115433675128,-0.00443195153483722,,
w2_lgbm_explainable_boosting_0.55,w2_lgbm_explainable_boosting_0.55,lgbm_l1_baseline+explainable_boosting,"{""lgbm_l1_baseline"": 0.55, ""explainable_boosting"": 0.44999999999999996}",1.03,0.617580193466049,0.8723263758941016,0.36283401103799634,0.12767362410589841,-0.003145781433951056,,
w2_lgbm_explainable_boosting_0.60,w2_lgbm_explainable_boosting_0.60,lgbm_l1_baseline+explainable_boosting,"{""lgbm_l1_baseline"": 0.6, ""explainable_boosting"": 0.4}",1.03,0.6184572136153591,0.872582401343251,0.3643320258874671,0.12741759865674898,-0.00226876128464093,,
w2_lgbm_explainable_boosting_0.65,w2_lgbm_explainable_boosting_0.65,lgbm_l1_baseline+explainable_boosting,"{""lgbm_l1_baseline"": 0.65, ""explainable_boosting"": 0.35}",1.03,0.6191305627312763,0.8727485511727782,0.3655125742897744,0.12725144882722178,-0.00159541216872372,,
w2_lgbm_explainable_boosting_0.70,w2_lgbm_explainable_boosting_0.70,lgbm_l1_baseline+explainable_boosting,"{""lgbm_l1_baseline"": 0.7, ""explainable_boosting"": 0.30000000000000004}",1.03,0.6191639327587017,0.8728039697584599,0.3655238957589435,0.12719603024154014,-0.001562042141298292,,
w2_lgbm_explainable_boosting_0.75,w2_lgbm_explainable_boosting_0.75,lgbm_l1_baseline+explainable_boosting,"{""lgbm_l1_baseline"": 0.75, ""explainable_boosting"": 0.25}",1.03,0.6199411935278699,0.8727684973096181,0.36711388974612164,0.12723150269038183,-0.0007847813721301167,,
w2_lgbm_explainable_boosting_0.80,w2_lgbm_explainable_boosting_0.80,lgbm_l1_baseline+explainable_boosting,"{""lgbm_l1_baseline"": 0.8, ""explainable_boosting"": 0.19999999999999996}",1.03,0.620291479515667,0.8726433230501767,0.36793963598115725,0.1273566769498234,-0.0004344953843330446,,
w2_lgbm_explainable_boosting_0.85,w2_lgbm_explainable_boosting_0.85,lgbm_l1_baseline+explainable_boosting,"{""lgbm_l1_baseline"": 0.85, ""explainable_boosting"": 0.15000000000000002}",1.03,0.6202604360362561,0.8724220336271751,0.36809883844533714,0.1275779663728249,-0.0004655388637438973,,
w2_lgbm_explainable_boosting_0.90,w2_lgbm_explainable_boosting_0.90,lgbm_l1_baseline+explainable_boosting,"{""lgbm_l1_baseline"": 0.9, ""explainable_boosting"": 0.09999999999999998}",1.03,0.6207171604039106,0.8721100740733349,0.3693242467344864,0.12788992592666512,-8.814496089470936e-06,,
w2_lgbm_explainable_boosting_0.95,w2_lgbm_explainable_boosting_0.95,lgbm_l1_baseline+explainable_boosting,"{""lgbm_l1_baseline"": 0.95, ""explainable_boosting"": 0.050000000000000044}",1.03,0.6211399355091555,0.8717031887318357,0.3705766822864753,0.12829681126816428,0.0004139606091554393,,
w2_lgbm_explainable_boosting_1.00,w2_lgbm_explainable_boosting_1.00,lgbm_l1_baseline+explainable_boosting,"{""lgbm_l1_baseline"": 1.0, ""explainable_boosting"": 0.0}",1.03,0.6213552467009833,0.8712021483970117,0.37150834500495483,0.12879785160298826,0.0006292718009832665,,
w2_lgbm_flaml_automl_0.50,w2_lgbm_flaml_automl_0.50,lgbm_l1_baseline+flaml_automl,"{""lgbm_l1_baseline"": 0.5, ""flaml_automl"": 0.5}",1.03,0.6154150465346201,0.8689997897286827,0.3618303033405574,0.1310002102713172,-0.005310928365379941,,
w2_lgbm_flaml_automl_0.55,w2_lgbm_flaml_automl_0.55,lgbm_l1_baseline+flaml_automl,"{""lgbm_l1_baseline"": 0.55, ""flaml_automl"": 0.44999999999999996}",1.03,0.6168050904792329,0.8696934821774097,0.3639166987810561,0.13030651782259026,-0.003920884420767101,,
w2_lgbm_flaml_automl_0.60,w2_lgbm_flaml_automl_0.60,lgbm_l1_baseline+flaml_automl,"{""lgbm_l1_baseline"": 0.6, ""flaml_automl"": 0.4}",1.03,0.6179989206765762,0.8702943533090618,0.36570348804409064,0.12970564669093823,-0.002727054223423786,,
w2_lgbm_flaml_automl_0.65,w2_lgbm_flaml_automl_0.65,lgbm_l1_baseline+flaml_automl,"{""lgbm_l1_baseline"": 0.65, ""flaml_automl"": 0.35}",1.03,0.6184042903065077,0.8708010494260003,0.366007531187015,0.1291989505739997,-0.002321684593492357,,
w2_lgbm_flaml_automl_0.70,w2_lgbm_flaml_automl_0.70,lgbm_l1_baseline+flaml_automl,"{""lgbm_l1_baseline"": 0.7, ""flaml_automl"": 0.30000000000000004}",1.03,0.6193915921569753,0.8711951759601003,0.3675880083538501,0.12880482403989965,-0.0013343827430247757,,
w2_lgbm_flaml_automl_0.75,w2_lgbm_flaml_automl_0.75,lgbm_l1_baseline+flaml_automl,"{""lgbm_l1_baseline"": 0.75, ""flaml_automl"": 0.25}",1.03,0.6202691508120146,0.8714699998221481,0.3690683018018812,0.1285300001778519,-0.00045682408798541907,,
w2_lgbm_flaml_automl_0.80,w2_lgbm_flaml_automl_0.80,lgbm_l1_baseline+flaml_automl,"{""lgbm_l1_baseline"": 0.8, ""flaml_automl"": 0.19999999999999996}",1.03,0.6205450533780452,0.871619259762734,0.36947084699335636,0.12838074023726598,-0.00018092152195481326,,
w2_lgbm_flaml_automl_0.85,w2_lgbm_flaml_automl_0.85,lgbm_l1_baseline+flaml_automl,"{""lgbm_l1_baseline"": 0.85, ""flaml_automl"": 0.15000000000000002}",1.03,0.6207082850302179,0.8716610452043402,0.3697555248560957,0.12833895479565982,-1.7689869782122614e-05,,
w2_lgbm_flaml_automl_0.90,w2_lgbm_flaml_automl_0.90,lgbm_l1_baseline+flaml_automl,"{""lgbm_l1_baseline"": 0.9, ""flaml_automl"": 0.09999999999999998}",1.03,0.6210546560263744,0.8716075304900093,0.37050178156273955,0.1283924695099907,0.00032868112637440827,,
w2_lgbm_flaml_automl_0.95,w2_lgbm_flaml_automl_0.95,lgbm_l1_baseline+flaml_automl,"{""lgbm_l1_baseline"": 0.95, ""flaml_automl"": 0.050000000000000044}",1.03,0.6209827084687305,0.8714563169317464,0.3705091000057145,0.12854368306825356,0.0002567335687304606,,
w2_lgbm_flaml_automl_1.00,w2_lgbm_flaml_automl_1.00,lgbm_l1_baseline+flaml_automl,"{""lgbm_l1_baseline"": 1.0, ""flaml_automl"": 0.0}",1.03,0.6213552467009833,0.8712021483970117,0.37150834500495483,0.12879785160298826,0.0006292718009832665,,
w3_catboost_quantile_055_lgbm_l1_baseline_hist_gbdt_absolute_0.70_0.20_0.10,w3_catboost_quantile_055_lgbm_l1_baseline_hist_gbdt_absolute_0.70_0.20_0.10,catboost_quantile_055+lgbm_l1_baseline+hist_gbdt_absolute,"{""catboost_quantile_055"": 0.7, ""lgbm_l1_baseline"": 0.2, ""hist_gbdt_absolute"": 0.1}",1.03,0.6248161093529313,0.871940737767384,0.37769148093847854,0.128059262232616,0.004090134452931271,0.6010629992983243,0.627745997808387
w3_catboost_quantile_055_lgbm_l1_baseline_hist_gbdt_absolute_0.70_0.10_0.20,w3_catboost_quantile_055_lgbm_l1_baseline_hist_gbdt_absolute_0.70_0.10_0.20,catboost_quantile_055+lgbm_l1_baseline+hist_gbdt_absolute,"{""catboost_quantile_055"": 0.7, ""lgbm_l1_baseline"": 0.1, ""hist_gbdt_absolute"": 0.2}",1.03,0.6243250211497177,0.8719199814194529,0.37673006087998234,0.12808001858054707,0.00359904624971763,0.601158563734419,0.6270491632145608
w3_catboost_quantile_055_lgbm_l1_baseline_hist_gbdt_absolute_0.80_0.10_0.10,w3_catboost_quantile_055_lgbm_l1_baseline_hist_gbdt_absolute_0.80_0.10_0.10,catboost_quantile_055+lgbm_l1_baseline+hist_gbdt_absolute,"{""catboost_quantile_055"": 0.8, ""lgbm_l1_baseline"": 0.1, ""hist_gbdt_absolute"": 0.1}",1.03,0.6240649454780323,0.8714658709708313,0.3766640199852332,0.12853412902916872,0.00333897057803223,0.5987220473554077,0.6282842195588633
w3_catboost_quantile_055_lgbm_l1_baseline_hist_gbdt_absolute_0.60_0.20_0.20,w3_catboost_quantile_055_lgbm_l1_baseline_hist_gbdt_absolute_0.60_0.20_0.20,catboost_quantile_055+lgbm_l1_baseline+hist_gbdt_absolute,"{""catboost_quantile_055"": 0.6, ""lgbm_l1_baseline"": 0.2, ""hist_gbdt_absolute"": 0.2}",1.0275,0.6253177484630803,0.8723035594914336,0.37833193743472693,0.12769644050856646,0.00459177356308027,0.6013355270595738,0.6267557983136014
w3_catboost_quantile_055_lgbm_l1_baseline_hist_gbdt_absolute_0.33_0.33_0.33,w3_catboost_quantile_055_lgbm_l1_baseline_hist_gbdt_absolute_0.33_0.33_0.33,catboost_quantile_055+lgbm_l1_baseline+hist_gbdt_absolute,"{""catboost_quantile_055"": 0.3333333333333333, ""lgbm_l1_baseline"": 0.3333333333333333, ""hist_gbdt_absolute"": 0.3333333333333333}",1.03,0.623607315265003,0.8725378196613705,0.37467681086863563,0.12746218033862952,0.0028813403650029823,0.6023774711161578,0.6218311965427902
w3_catboost_quantile_055_lgbm_l1_baseline_catboost_rmse_0.70_0.20_0.10,w3_catboost_quantile_055_lgbm_l1_baseline_catboost_rmse_0.70_0.20_0.10,catboost_quantile_055+lgbm_l1_baseline+catboost_rmse,"{""catboost_quantile_055"": 0.7, ""lgbm_l1_baseline"": 0.2, ""catboost_rmse"": 0.1}",1.03,0.624557982868015,0.8719808287364121,0.3771351369996179,0.1280191712635879,0.003832007968014972,0.6023852288562582,0.6278983566527814
w3_catboost_quantile_055_lgbm_l1_baseline_catboost_rmse_0.70_0.10_0.20,w3_catboost_quantile_055_lgbm_l1_baseline_catboost_rmse_0.70_0.10_0.20,catboost_quantile_055+lgbm_l1_baseline+catboost_rmse,"{""catboost_quantile_055"": 0.7, ""lgbm_l1_baseline"": 0.1, ""catboost_rmse"": 0.2}",1.03,0.6238664174852316,0.8719057265576445,0.3758271084128187,0.1280942734423555,0.0031404425852316065,0.6018919265965817,0.6266728473003895
w3_catboost_quantile_055_lgbm_l1_baseline_catboost_rmse_0.80_0.10_0.10,w3_catboost_quantile_055_lgbm_l1_baseline_catboost_rmse_0.80_0.10_0.10,catboost_quantile_055+lgbm_l1_baseline+catboost_rmse,"{""catboost_quantile_055"": 0.8, ""lgbm_l1_baseline"": 0.1, ""catboost_rmse"": 0.1}",1.0275,0.623272080387145,0.8715096456130167,0.37503451516127323,0.1284903543869833,0.002546105487144956,0.6011193596328757,0.62729575332282
w3_catboost_quantile_055_lgbm_l1_baseline_catboost_rmse_0.60_0.20_0.20,w3_catboost_quantile_055_lgbm_l1_baseline_catboost_rmse_0.60_0.20_0.20,catboost_quantile_055+lgbm_l1_baseline+catboost_rmse,"{""catboost_quantile_055"": 0.6, ""lgbm_l1_baseline"": 0.2, ""catboost_rmse"": 0.2}",1.0275,0.6243963582465023,0.8724009935600419,0.3763917229329627,0.1275990064399582,0.0036703833465022706,0.6003010628980165,0.6257822254157211
w3_catboost_quantile_055_lgbm_l1_baseline_catboost_rmse_0.33_0.33_0.33,w3_catboost_quantile_055_lgbm_l1_baseline_catboost_rmse_0.33_0.33_0.33,catboost_quantile_055+lgbm_l1_baseline+catboost_rmse,"{""catboost_quantile_055"": 0.3333333333333333, ""lgbm_l1_baseline"": 0.3333333333333333, ""catboost_rmse"": 0.3333333333333333}",1.03,0.623815600503947,0.8729957463909295,0.37463545461696457,0.12700425360907056,0.0030896256039469883,0.6017359584899531,0.6215862595821221
w3_catboost_quantile_055_lgbm_l1_baseline_gradient_boosting_quantile_0.70_0.20_0.10,w3_catboost_quantile_055_lgbm_l1_baseline_gradient_boosting_quantile_0.70_0.20_0.10,catboost_quantile_055+lgbm_l1_baseline+gradient_boosting_quantile,"{""catboost_quantile_055"": 0.7, ""lgbm_l1_baseline"": 0.2, ""gradient_boosting_quantile"": 0.1}",1.03,0.6246925416486592,0.8721063877824466,0.37727869551487175,0.12789361221755335,0.003966566748659139,0.6021616914636122,0.6287901888107661
w3_catboost_quantile_055_lgbm_l1_baseline_gradient_boosting_quantile_0.70_0.10_0.20,w3_catboost_quantile_055_lgbm_l1_baseline_gradient_boosting_quantile_0.70_0.10_0.20,catboost_quantile_055+lgbm_l1_baseline+gradient_boosting_quantile,"{""catboost_quantile_055"": 0.7, ""lgbm_l1_baseline"": 0.1, ""gradient_boosting_quantile"": 0.2}",1.0275,0.6243254263310307,0.8721332253117986,0.37651762735026284,0.12786677468820143,0.003599451431030687,0.6023934931978964,0.6284881282072792
w3_catboost_quantile_055_lgbm_l1_baseline_gradient_boosting_quantile_0.80_0.10_0.10,w3_catboost_quantile_055_lgbm_l1_baseline_gradient_boosting_quantile_0.80_0.10_0.10,catboost_quantile_055+lgbm_l1_baseline+gradient_boosting_quantile,"{""catboost_quantile_055"": 0.8, ""lgbm_l1_baseline"": 0.1, ""gradient_boosting_quantile"": 0.1}",1.0275,0.6241320467932123,0.8716383884518997,0.37662570513452504,0.1283616115481003,0.0034060718932122924,0.6009362121567252,0.6290495982235575
