model_id,month,score,one_minus_nmae,ficr,avg_nmae,eligible_hours
w3_catboost_quantile_055_lgbm_l1_baseline_h2o_automl_0.80_0.10_0.10,6,0.6021374457780433,0.8741264888902814,0.33014840266580514,0.12587351110971853,970
w3_catboost_quantile_055_lgbm_l1_baseline_h2o_automl_0.80_0.10_0.10,7,0.6118434785563405,0.8646695007372563,0.3590174563754247,0.13533049926274365,1577
w3_catboost_quantile_055_lgbm_l1_baseline_h2o_automl_0.80_0.10_0.10,8,0.6033919724830203,0.8656670943271801,0.34111685063886044,0.13433290567281983,689
w3_catboost_quantile_055_lgbm_l1_baseline_h2o_automl_0.80_0.10_0.10,9,0.6258272873607099,0.8901604342287721,0.3614941404926478,0.10983956577122793,837
w3_catboost_quantile_055_lgbm_l1_baseline_h2o_automl_0.80_0.10_0.10,10,0.6131224181676608,0.8779887262929621,0.3482561100423594,0.12201127370703795,895
w3_catboost_quantile_055_lgbm_l1_baseline_h2o_automl_0.80_0.10_0.10,11,0.6072613199550719,0.8668580011473406,0.34766463876280324,0.13314199885265945,963
w3_catboost_quantile_055_lgbm_l1_baseline_h2o_automl_0.80_0.10_0.10,12,0.6634953424003724,0.8841930698500297,0.4427976149507152,0.11580693014997034,2038
w3_catboost_quantile_055_lgbm_l1_baseline_catboost_rmse_0.70_0.20_0.10,1,0.6288314275682491,0.8551477489337118,0.40251510620278624,0.14485225106628816,1492
w3_catboost_quantile_055_lgbm_l1_baseline_catboost_rmse_0.70_0.20_0.10,2,0.6097542130415088,0.8635501532014309,0.35595827288158666,0.13644984679856914,772
w3_catboost_quantile_055_lgbm_l1_baseline_catboost_rmse_0.70_0.20_0.10,3,0.6217046910144401,0.8615623793728572,0.381847002656023,0.13843762062714285,1587
w3_catboost_quantile_055_lgbm_l1_baseline_catboost_rmse_0.70_0.20_0.10,4,0.6222999184921172,0.8849139651216928,0.35968587186254153,0.11508603487830715,1166
w3_catboost_quantile_055_lgbm_l1_baseline_catboost_rmse_0.70_0.20_0.10,5,0.6240745792971395,0.8740421837589044,0.37410697483537464,0.12595781624109562,1545
w3_catboost_quantile_055_lgbm_l1_baseline_catboost_rmse_0.70_0.20_0.10,6,0.6023852288562582,0.874289644468719,0.33048081324379736,0.12571035553128093,970
w3_catboost_quantile_055_lgbm_l1_baseline_catboost_rmse_0.70_0.20_0.10,7,0.6104159503421884,0.8646646811227028,0.356167219561674,0.1353353188772972,1577
w3_catboost_quantile_055_lgbm_l1_baseline_catboost_rmse_0.70_0.20_0.10,8,0.6038159484167385,0.8658525154801346,0.34177938135334224,0.13414748451986536,689
w3_catboost_quantile_055_lgbm_l1_baseline_catboost_rmse_0.70_0.20_0.10,9,0.62652029869697,0.8910935333700513,0.36194706402388865,0.10890646662994875,837
w3_catboost_quantile_055_lgbm_l1_baseline_catboost_rmse_0.70_0.20_0.10,10,0.6130501693425532,0.8781707065315469,0.34792963215355943,0.12182929346845302,895
w3_catboost_quantile_055_lgbm_l1_baseline_catboost_rmse_0.70_0.20_0.10,11,0.6047049773601265,0.8673966106905023,0.3420133440297506,0.1326033893094977,963
w3_catboost_quantile_055_lgbm_l1_baseline_catboost_rmse_0.70_0.20_0.10,12,0.6646401591222111,0.8845121748542849,0.4447681433901372,0.11548782514571508,2038
w3_catboost_quantile_055_lgbm_l1_baseline_xgboost_squarederror_0.70_0.10_0.20,1,0.627787434731239,0.8549301756969832,0.40064469376549483,0.14506982430301682,1492
w3_catboost_quantile_055_lgbm_l1_baseline_xgboost_squarederror_0.70_0.10_0.20,2,0.6042358157707116,0.8634776572518718,0.34499397428955153,0.13652234274812822,772
w3_catboost_quantile_055_lgbm_l1_baseline_xgboost_squarederror_0.70_0.10_0.20,3,0.6213808612824439,0.8614765988578199,0.3812851237070678,0.13852340114218006,1587
w3_catboost_quantile_055_lgbm_l1_baseline_xgboost_squarederror_0.70_0.10_0.20,4,0.6229885918473719,0.8851263420118091,0.3608508416829346,0.1148736579881909,1166
w3_catboost_quantile_055_lgbm_l1_baseline_xgboost_squarederror_0.70_0.10_0.20,5,0.6231926117403935,0.8747246228918657,0.3716606005889213,0.12527537710813424,1545
